train_content,label
,0
,0
鸽子鸽子加好火腿同煨，甚佳,0
不用火腿亦可,0
,0
,0
鸽蛋煨鸽蛋法与煨鸡肾同,0
或煎食亦可，加微醋亦可,0
,0
,0
野鸭野鸭切厚片，秋油郁过，用两片雪梨夹住炮炒之,0
苏州包道台家制法最精，今失传矣,0
用蒸家鸭法蒸之亦可,0
,0
,0
蒸鸭生肥鸭去骨，内用糯米一酒杯，火腿丁、大头菜丁、香蕈、笋丁、秋油、酒、小蘑麻油、葱花，俱灌鸭肚内，外用鸡汤放盘中，隔水蒸透，此真定魏太守家法也,0
,0
,0
鸭糊涂用肥鸭白煮八分熟，冷定去骨，拆成天然不方不圆之块，下原汤内煨，加盐三钱、酒半斤、捶碎山药同下锅作纤，临煨烂时，再加姜末、香蕈、葱花,0
如要浓汤，加放粉纤,0
以芋代山药亦妙,0
,0
,0
卤鸭不用水用酒，煮鸭去骨，加作料食之，高要令杨公家法也,0
,0
,0
鸭脯用肥鸭斩大方块，用酒半斤、秋油一杯、笋、香蕈、葱花闷之，收卤起锅,0
,0
,0
烧鸭用雏鸭上叉烧之,0
冯观察家厨最精,0
,0
,0
挂卤鸭塞葱鸭腹，盖闷而烧,0
水西门许店最精,0
家中不能作,0
有黄黑二色，黄者更妙,0
,0
,0
干蒸鸭杭州商人何星举家干蒸鸭,0
将肥鸭一只，洗净斩八块，加甜酒、秋油，淹满鸭面，放磁罐中封好，置干锅中蒸之；用文炭火，不用水，临上时，其精肉皆烂如泥,0
以线香二枝为度,0
,0
,0
野鸭团细斩野鸭胸前肉，加猪油微纤，调揉成团，入鸡汤滚之,0
或用本鸭汤亦佳,0
太兴孔亲家制之甚精,0
,0
,0
徐鸭顶大鲜鸭一只，用百花酒十二两，青盐一两二钱、滚水一汤碗，冲化去渣沫，再兑冷水七饭碗，鲜姜四厚片，约重一两，同入大瓦盖钵内，将皮纸封固口，用大火笼烧透大炭吉三元（约二文一个）；外用套包一个，将火笼罩定，不可令其走气,0
约早点时炖起，至晚方好,0
速则恐其不透，味便不佳矣,0
其炭吉烧透后，不宜更换瓦钵，亦不预先开看,0
鸭破开时，将清水洗后，用洁净无浆布拭干入钵,0
,0
,0
煨麻雀取麻雀五十只，以清酱、甜酒煨之，熟后去爪脚，单取雀胸、头肉，连放盘中，甘鲜异常,0
其他鸟鹊俱可类推,0
但鲜者一时难得,0
薛生白常劝人勿食人间豢养之物，以野禽味鲜，且易消化,0
,0
,0
煨鹩鹑、黄雀鹩鹑用六合来者最佳,0
有现成制好者,0
黄雀用苏州糟，加蜜酒煨烂，下作料，与煨麻雀同,0
苏州沈观察煨黄雀并骨如泥，不知作何制法,0
炒鱼片亦精,0
其厨馔之精，合吴门推为第一,0
,0
,0
云林鹅《倪云林集》中载制鹅法,0
整套鹅一只，洗净后用盐三钱擦其腹内，塞葱一帚填实其中，外将蜜拌酒通身满涂之，锅中一大碗酒、一大碗水蒸之，用竹箸架之，不使鹅身近水,0
灶内用山茅二束，缓缓烧尽为度,0
俟锅盖冷后揭开锅盖，将鹅翻身，仍将锅盖封好蒸之，再用茅柴一束烧尽为度,0
柴俟其自尽，不可挑拨,0
锅盖用绵纸糊封，逼燥裂缝，以水润之,0
起锅时，不但鹅烂如泥，汤亦鲜美,0
以此法制鸭，味美亦同,0
每茅柴一束，重一斤八两,0
擦盐时，串入葱、椒末子，以酒和匀,0
《云林集》中，载食品甚多；只此一法，试之颇效，余俱附会,0
,0
,0
古人珍并无海鲜之说，今世俗尚之，不得不吾从众,0
作《海鲜单》,0
,0
,0
燕窝燕窝贵物，原不轻用,0
如用之，每碗必须二两，先用天泉滚水泡之，将银针挑去黑丝,0
用嫩鸡汤、好火腿汤、新蘑菇三样汤滚之，看燕窝变成玉色为度,0
此物至清，不可以油腻杂之；此物至文，不可以武物串之,0
今人用肉丝、鸡丝杂之，是吃鸡丝、肉丝，非吃燕窝也,0
且徒务其名，往往以三钱生燕窝盖碗面，如白发数茎，使客一撩不见，空剩粗物满碗,0
真乞儿卖富，反露贫相,0
不得已则蘑菇丝，笋尖丝、鲫鱼肚、野鸡嫩片尚可用也,0
余到粤东，阳明府冬瓜燕窝甚佳，以柔配柔，以清入清，重用鸡汁、蘑菇汁而已，燕窝皆作玉色，不纯白也,0
或打作团，或敲成面，俱属穿凿,0
,0
,0
海参三法海参无味之物，沙多气腥，最难讨好,0
然天性浓重，断不可以清汤煨也,0
须检小刺参，先泡去沙泥，用肉汤滚泡三次，然后以鸡、肉两汁红煨极烂,0
辅佐则用香蕈、木耳，以其色黑相似也,0
大抵明日请客，则先一日要煨，海参才烂,0
尝见钱观察家，夏日用芥末、鸡汁拌冷海参丝甚佳,0
或切小碎丁，用笋丁、香蕈丁入鸡汤煨作羹,0
蒋侍郎家用豆腐皮、鸡腿、蘑菇煨海参亦佳,0
,0
,0
鱼翅二法鱼翅难烂，须煮两日，才能摧刚为柔,0
用有二法：一用好火腿、好鸡汤，如鲜笋、冰糖钱许煨烂，此一法也；一纯用鸡汤串细萝卜丝，拆碎鳞翅搀和其中，飘浮碗面,0
令食者不能辨其为萝卜丝、为鱼翅，此又一法也,0
用火腿者，汤宜少；用萝卜丝者，汤宜多,0
总以融洽柔腻为佳，若海参触鼻，鱼翅跳盘，便成笑话,0
吴道士家做鱼翅，不用下鳞，单用上半原根，亦有风味,0
萝卜丝须出水二次，其臭才去,0
尝在郭耕礼家吃鱼翅炒菜，妙绝！未传其方法,0
,0
,0
鳆鱼鳆鱼炒薄片甚佳，杨中丞家削片人鸡汤豆腐中,0
号称 鳆鱼豆腐 ；上加陈糟油浇之,0
庄大守用大块鳆鱼煨整鸭，亦别有风趣,0
但其性坚，终不能齿决,0
火偎三日,0
才拆得碎,0
,0
,0
淡菜淡菜煨肉加汤，颇鲜，取肉去心，酒炒亦可,0
,0
,0
海蝘海蝘，宁波小鱼也，味同虾米，以之蒸蛋甚佳,0
作小菜亦可,0
,0
,0
乌鱼蛋乌鱼蛋最鲜，最难服事,0
须河水滚透，撤沙去臊，再加鸡汤、蘑菇爆烂,0
龚云若司马家制之最精,0
,0
,0
江瑶柱江瑶柱出宁波，治法与蚶、蛏同,0
其鲜脆在柱，故剖壳时多弃少取,0
,0
,0
蛎黄蛎黄生石子上,0
壳与石子胶粘不分,0
剥肉作羹，与蚶、蛤相似,0
一名鬼眼，乐清、奉化两县上产，别地所无,0
,0
,0
郭璞《江赋》鱼族甚繁,0
今择其常有者治之,0
作《江鲜单》,0
,0
,0
刀鱼二法刀鱼用蜜酒酿、清酱放盘中，如鲥鱼法蒸之最佳,0
不必加水,0
如嫌刺多，则将极快刀刮取鱼片，用钳抽去其刺,0
用火腿汤、鸡汤、笋汤[火畏]之，鲜妙绝伦,0
金陵人畏其多刺，竟油炙极枯，然后煎之,0
谚曰： 驼背夹直，其人不活,0
 此之谓也,0
或用快刀将鱼背斜切之，使碎骨尽断，再下锅煎黄，加作料，临食时竟不知有骨：芜湖陶大太法也,0
,0
,0
鲥鱼鲥鱼用蜜酒蒸食，如治刀鱼之法便佳,0
或竟用油煎，加清酱、酒酿亦佳,0
万不可切成碎块加鸡汤煮，或去其背，专取肚皮，则真味全失矣,0
,0
,0
鲟鱼尹文端公，自夸治鲟鳇最佳，然煨之太熟，颇嫌重浊,0
惟在苏州唐氏，吃炒蝗鱼片甚佳,0
其法切片油炮，加酒、秋油滚三十次，下寸再滚起锅，加作料，重用瓜、姜、葱花,0
又一法，将鱼白水煮十滚，去大骨，肉切小方块，取明骨切小方块；鸡汤去沫，先煨明骨八分熟，下酒、秋油，再下鱼肉，煨二分烂起锅，加葱、椒、韭，重用姜汁一大杯,0
,0
,0
黄鱼黄鱼切小块，酱酒郁一个时辰,0
沥干,0
入锅爆炒两面黄，加金华豆鼓一茶杯，甜酒一碗，秋油一小杯，同滚,0
候卤干色红，加糖，加瓜、姜收起，有沉浸浓郁之妙,0
又一法，将黄鱼拆碎入鸡汤作羹，微用甜酱水、纤粉收起之，亦佳,0
大抵黄鱼亦系浓厚之物，不可以清治之也,0
,0
,0
班鱼班鱼最嫩，剥皮去秽，分肝肉二种，以鸡汤煨之，下酒三分、水二分、秋油一分；起锅时加姜汁一大碗，葱数茎，杀去腥气,0
,0
,0
假蟹煮黄鱼二条，取肉去骨，加生盐蛋四个，调碎，不拌入鱼肉；起油锅炮，下鸡汤滚，将盐蛋搅匀，加香蕈、葱、姜汁、酒，吃时酌用醋,0
,0
,0
为政者兴一利，不如除一弊，能除饮食之弊则思过半矣,0
作《戒单》,0
,0
,0
戒外加油俗厨制菜，动熬猪油一锅，临上菜时，勺取而分浇之，以为肥腻,0
甚至燕窝至清之物，亦复受此玷污,0
而俗人不知，长吞大嚼，以为得油水入腹,0
故知前生是饿鬼投来,0
,0
,0
戒同锅熟同锅熟之弊，已载前 变换须知 一条中,0
,0
,0
戒耳餐何谓耳餐？耳餐者，务名之谓也,0
贪贵物之名，夸敬客之意，是以耳餐，非口餐也,0
不知豆腐得味，远胜燕窝；海菜不佳，不如蔬笋,0
余尝谓鸡、猪、鱼、鸭豪杰之士也，各有本味，自成一家；海参、燕窝庸陋之人也，全无性情，寄人篱下,0
尝见某太守宴客，大碗如缸，白煮燕窝四两，丝毫无味，人争夸之,0
余笑曰， 我辈来吃燕窝，非来贩燕窝也,0
 可贩不可吃，虽多奚为？若徒夸体面，不如碗中竟放明珠百粒，则价值万金矣,0
其如吃不得何？,0
,0
戒目食何谓目食？目食者，贪多之谓也,0
今人慕 食前方丈 之名，多盘叠碗，是以目食，非口食也,0
不知名手写字，多则必有败笔；名人作诗，烦则必有累句,0
极名厨之心力，一日之中，所作好菜不过四五味耳，尚难拿准，况拉杂横陈乎？就使帮助多人，亦各有意见，全无纪律，愈多愈坏,0
余尝过一商家，上菜三撤席，点心十六道，共算食品将至四十余种,0
主人自觉欣欣得意，而我散席还家，仍煮粥充饥,0
可想见其席之丰而不洁矣,0
南朝孔琳之曰： 今人好用多品，适口之外，皆为悦目之资,0
 余以为肴馔横陈，熏蒸腥秽，口亦无可悦也,0
,0
,0
戒穿凿物有本性，不可穿凿为之,0
自成小巧，即如燕窝佳矣，何必捶以为团？海参可矣，何必熬之为酱？西瓜被切，略迟不鲜，竟有制以为糕者,0
苹果太熟，上口不脆，竟有蒸之以为脯者,0
他如《尊生八笺》之秋藤饼，李笠翁之玉兰糕，都是矫揉造作，以杞柳为杯[木卷]，全失大方,0
譬如庸德庸行，做到家便是圣人，何必索隐行怪乎？,0
,0
戒停顿物味取鲜，全在起锅时极锋而试，略为停顿，便如霉过衣裳，虽锦绣绮罗，亦晦闷而旧气可憎矣,0
尝见性急主人，每摆菜必一齐搬出,0
于是厨人将一席之莱，都放蒸笼中，候主人催取，通行齐上,0
此中尚得有佳味哉？在善烹任者，一盘一碗，费尽心思；在吃者，卤莽暴戾，囫囵吞下，真所谓得哀家梨，仍复蒸食者矣,0
余到粤东，食杨兰坡明府鳝羹而美，访其故，曰： 不过现杀现烹、现熟现吃，不停顿而已,0
 他物皆可类推,0
,0
,0
哀家梨：传说汉朝秣陵人哀仲所之梨，实大而味美，入口消释，当时人称为 哀家梨 ,0
这里是比喻愚人不辩滋味，得好梨仍蒸食之,0
,0
,0
戒暴殄暴者不恤人功，殄者不惜物力,0
鸡、鱼、鹅、鸭自首至尾，俱有味存，不必少取多弃也,0
尝见烹甲鱼者，专取其裙而不知味在肉中；蒸鲥鱼者，专取其肚而不知鲜在背上,0
至贱莫如腌蛋，其佳处虽在黄不在白，然全去其白而专取其黄，则食者亦觉索然矣,0
且予为此言，并非俗人惜福之谓，假使暴殄而有益于饮食，犹之可也；暴殄而反累于饮食，又何苦为之？至于烈炭以炙活鹅之掌，刺刀以取生鸡之肝，皆君子所不为也,0
何也、物为人用，使之死可也，使之求死不得不可也,0
,0
,0
戒纵酒事之是非，惟醒人能知之；味之美恶，亦惟醒人能知之,0
伊尹曰： 味之精微，口不能言也,0
 口且不能言，岂有呼呶酗酒之人，能知味者乎？往往见拇战之徒，啖佳菜如啖木屑，心不存焉,0
所谓惟酒是务，焉知其余，而治味之道扫地矣,0
万不得已，先于正席尝菜之味，后于撤席逞酒之能，庶乎其两可也,0
,0
,0
戒火锅冬日宴客，惯用火锅，对客喧腾，已属可厌；且各菜之味，有一定火候，宜文宜武，宜撤宜添，瞬息难差,0
今一例以火逼之，其味尚可问哉？近人用烧酒代炭，以为得计，而不知物经多滚总能变味,0
或问：菜冷奈何？曰：以起锅滚热之菜，不使客登时食尽，而尚能留之以至于冷，则其味之恶劣可知矣,0
,0
,0
戒强让治具宴客，礼也,0
然一肴既上，理直凭客举箸，精肥整碎，各有所好，听从客便，方是道理，何必强让之？常见主人以箸夹取，堆置客前，污盘没碗，令人生厌,0
须知客非无手无目之人，又非儿童、新妇，怕羞忍饿，何必以村妪小家子之见解待之？其慢客也至矣！近日倡家，尤多此种恶习，以箸取菜，硬入人口，有类强奸，殊为可恶,0
长安有甚好请客，而菜不佳者，一客问曰： 我与君算相好乎？ 主人曰： 相好！ 客跽而请曰： 果然相好，我有所求，必允许而后起,0
 主人惊问  何求？ 曰： 此后君家宴客，求免见招,0
 合坐为之大笑,0
,0
,0
戒走油凡鱼、肉、鸡、鸭虽极肥之物，总要使其油在肉中，不落汤中，其味方存而不散,0
若肉中之油，半落汤中，则汤中之味反在肉外矣,0
推原其病有三：一误于火大猛，滚急水干,0
重番加水；一误于火势忽停，既断复续；一病在于太要相度，屡起锅盖，则油必走,0
,0
,0
戒落套唐诗最佳，而五言八韵之试帖，名家不选，何也？以其落套故也,0
诗尚如此，食亦宜然,0
今官场之菜，名号有十六碟、八簋、四点心之称，有满汉席之称，有八小吃之称，有十大菜之称，种种俗名皆恶厨陋习,0
只可用之于新亲上门，上司入境，以此敷衍；配上椅披桌裙，插屏香案，三揖百拜方称,0
若家居欢宴，文酒开筵，安可用此恶套哉？必须盘碗参差，整散杂进，方有名贵之气象,0
余家寿筵婚席，动至五六桌者，传唤外厨，亦不免落套，然训练之卒，范我驰驱者，其味亦终竟不同,0
,0
,0
戒混浊混浊者，并非浓厚之谓,0
同一汤也，望去非黑非白，如缸中搅浑之水,0
同一卤也，食之不清不腻，如染缸倒出之浆,0
此种色味令人难耐,0
救之之法，总在洗净本身，善加作料，伺察水火，体验酸咸，不使食者舌上有隔皮隔膜之嫌,0
庾子山论文云： 索索元真气，昏昏有俗心,0
 是即混浊之谓也,0
,0
,0
戒苟且凡事不宜苟且，而于饮食尤甚,0
厨者，皆小人下村，一日不加赏罚，则一日必生怠玩,0
火齐未到而姑且下咽，则明日之菜必更加生,0
真味已失而含忍不言，则下次之羹必加草率,0
且又不止空赏空罚而已也,0
其佳者，必指示其所以能佳之由；其劣者，必寻求其所以致劣之故,0
咸淡必适其中，不可丝毫加减，久暂必得其当，不可任意登盘,0
厨者偷安，吃者随便，皆饮食之大弊,0
审问慎思明辨，为学之方也；随时指点，教学相长，作师之道也,0
于是味何独不然？,0
,0
猪用最多，可称 广大教主 ,0
宜古人有特豚馈食之礼,0
作《特牲单》,0
,0
,0
猪头二法洗净五斤重者，用甜酒三斤；七八斤者，用甜酒五斤,0
先将猪头下锅同酒煮，下葱三十根、八角三钱，煮二百余滚；下秋油一大杯、糖一两，候熟后尝咸淡，再将秋油加减；添开水要漫过猪头一寸，上压重物，大火烧一炷香；退出大火，用文火细煨，收干以腻为度；烂后即开锅盖，迟则走油,0
一法打木桶一个，中用铜簾隔开，将猪头洗净，加作料闷入桶中，用文火隔汤蒸之，猪头熟烂，而其腻垢悉从桶外流出亦妙,0
,0
,0
猪蹄四法蹄膀一只，不用爪，白水煮烂，去汤，好酒一斤，清酱油杯半，陈皮一钱，红枣四五个，煨烂,0
起锅时，用葱、椒、酒泼入，去陈皮、红枣，此一法也,0
又一法：先用虾米煎汤代水，加酒、秋油煨之,0
又一法：用蹄膀一只，先煮熟，用素油灼皱其皮，再加作料红煨,0
有土人好先掇食其皮，号称 揭单被 ,0
又一法：用蹄膀一个，两钵合之，加酒，加秋油，隔水蒸之，以二枝香为度，号 神仙肉 ,0
钱观察家制最精,0
,0
,0
猪爪猪筋专取猪爪，剔去大骨，用鸡肉汤清煨之,0
筋味与爪相同，可以搭配；有好腿爪，亦可搀入,0
,0
,0
猪肚二法将肚洗精，取极厚处，去上下皮，单用中心，切骰子块，滚油炮炒，加作料起锅，以极脆为佳,0
此北人法也,0
南人白水加酒，煨两枝香，以极烂为度，蘸清盐食之，亦可；或加鸡汤作料，煨烂熏切，亦佳,0
,0
,0
猪肺二法洗肺最难，以冽尽肺管血水，剔去包衣为第一着,0
敲之仆之，挂之倒之，抽管割膜，工夫最细,0
用酒水滚一日一夜,0
肺缩小如一片白芙蓉，浮于水面，再加上作料,0
上口如泥,0
汤西厓少宰宴客，每碗四片，已用四肺矣,0
近人无此工夫，只得将肺拆碎，入鸡汤煨烂亦佳,0
得野鸡汤更妙，以清配清故也,0
用好火腿煨亦可,0
,0
,0
猪腰腰片炒枯则木，炒嫩则令人生疑；不如煨烂，蘸椒盐食之为佳,0
或加作料亦可,0
只宜手摘，不宜刀切,0
但须一日工夫，才得如泥耳,0
此物只宜独用，断不可搀入别菜中，最能夺味而惹腥,0
煨三刻则老，煨一日则嫩,0
,0
,0
猪里肉猪里肉精而且嫩,0
人多不食,0
尝在扬州谢蕴山太守席上，食而甘之,0
云以里肉切片，用纤粉团成小把，入虾汤中，加香簟、紫菜清煨，一熟便起,0
,0
,0
白肉片须自养之猪，宰后入锅，煮到八分熟，泡在汤中，一个时辰取起,0
将猪身上行动之处，薄片上桌,0
不冷不热，以温为度,0
此是北人擅长之菜,0
南人效之，终不能佳,0
且零星市脯，亦难用也,0
寒士请客，宁用燕窝，不用白片肉，以非多不可故也,0
割法须用小快刀片之，以肥瘦相参，横斜碎杂为佳，与圣人 割不正不食 一语截然相反,0
其猪身，肉之名目甚多,0
满洲 跳神肉 最妙,0
,0
,0
红煨肉三法或用甜酱，或用秋油，或竟不用秋油、甜酱,0
每肉一斤，用盐三钱，纯酒煨之；亦有用水者，但须熬干水气,0
三种治法皆红如琥珀，不可加糖炒色,0
早起锅则黄，当可则红，过迟则红色变紫，而精肉转硬,0
常起锅盖，则油走而味都在油中矣,0
大抵割肉虽方，以烂到不见锋棱，上口而精肉俱化为妙,0
全以火候为主,0
谚云： 紧火粥，慢火肉,0
 至哉言乎！,0
,0
白煨肉每肉一斤，用白水煮八分好，起出去汤；用酒半斤，盐二钱半，煨一个时辰,0
用原汤一半加入，滚干汤腻为度，再加葱、椒、木耳、韭菜之类,0
火先武后文,0
又一法：每肉一斤，用糖一钱，酒半斤，水一斤，清酱半茶杯；先放酒滚肉一、二十次，加茴香一钱，加水闷烂，亦佳,0
,0
,0
油灼肉用硬短勒切方块，去筋襻，酒酱郁过，入滚油中炮炙之，使肥者不腻，精者肉松,0
将起锅时，加葱、蒜，微加醋喷之,0
,0
,0
干锅蒸肉用小磁钵，将肉切方块，加甜酒、秋油，装大钵内封口，放锅内，下用文火干蒸之,0
以两枝香为度，不用水,0
秋油与酒之多寡，相肉而行，以盖满肉面为度,0
,0
,0
盖碗装肉放手炉上，法与前同,0
,0
,0
磁坛装肉放砻糠中慢煨,0
法与前同,0
总须封口,0
,0
,0
脱沙肉去皮切碎，每一斤用鸡子三个，青黄俱用，调和拌肉；再斩碎，入秋油半酒杯，葱末拌匀，用网油一张裹之；外再用菜油四两，煎两面，起出去油；用好酒一茶杯，清酱半酒杯，闷透，提起切片；肉之面上，加韭菜、香蕈、笋丁,0
,0
,0
晒干肉切薄片精肉，晒烈日中，以干为度,0
用陈大头菜，夹片干炒,0
,0
,0
火腿煨肉火腿切方块，冷水滚三次，去汤沥干；将肉切方块，冷水滚二次，去汤沥干；放清水煨，加酒四两，葱、椒、损、香蕈,0
,0
,0
台鳖煨肉法与火腿煨肉同,0
鳖易烂，须先煨肉至八分，再加鳖；凉之则号 鳖冻 ,0
绍兴人菜也,0
鳖不佳者，不必用,0
,0
,0
粉蒸肉用精肥参半之肉，炒米粉黄色，拌面酱蒸之，下用白菜作垫，熟时不但肉美，菜亦美,0
以不见水，故味独全,0
江西人菜也,0
,0
,0
熏煨肉先用秋油、酒将肉煨好，带汁上不屑，略熏之，不可太久，使干湿参半，香嫩异常,0
吴小谷广文家制之精极,0
,0
,0
芙蓉肉精肉一斤，切片，清酱拖过，风干一个时辰,0
用大虾肉四十个，猪油二两，切骰子大，将虾肉放在猪肉上，一只虾，一块肉，敲扁，将滚水煮熟撩起,0
熬菜油半斤，将肉片放在眼铜勺内，将滚油灌熟,0
再用秋油半酒杯，酒一杯，鸡汤一茶杯，熬滚，浇肉片上，加蒸粉、葱、椒，糁上起锅,0
,0
,0
荔枝肉用肉切大骨牌片，放白水煮二、三十滚，撩起；熬菜油半斤，将肉放入炮透，撩起，用冷水一激，肉皱，撩起；放入锅内，用酒半斤，清酱一小杯，水半斤，煮烂,0
,0
,0
八宝肉用肉一斤，精肥各半，白煮、二十滚，切柳叶片,0
小淡菜二两，鹰爪二两，香蕈一两，花海蜇二两，胡桃肉四个去皮，笋片四两，好火腿二两，麻油一两,0
将肉入锅，秋油、洒煨至五分熟，再加余物，海蜇下在最后,0
,0
,0
菜花头煨肉用台心菜嫩蕊微腌，晒干用之,0
,0
,0
炒肉丝切细丝，去筋襻、皮、骨，用清酱、酒郁片时，用菜油熬起白烟变青烟后，下肉炒匀，不停手，加蒸粉，醋一滴，糖一撮，葱的、韭蒜之类；只炒半斤，大火葬，不用水,0
又一法：用油泡后，用酱水，加酒略煨，起锅红色，加韭菜尤香,0
,0
,0
炒肉片将肉精肥各半切成薄片，清酱拌之,0
入锅油炒，闻响即加酱、水、葱、瓜、冬笋、韭芽，起锅火要猛烈,0
,0
,0
八宝肉圆猪肉精、肥各半，斩成细酱，用松仁、得香蕈、笋尖、荸荠、瓜姜之类斩成细酱，加纤粉和捏成团，放入盘中，加甜洒、秋油、蒸之,0
入口松脆,0
家致华云： 肉圆家切不宜斩,0
 必别有所见,0
,0
,0
空心肉圆将肉捶碎郁过，用冻猪油一小团作馅子，放在团内蒸之，则油流去而团子空矣,0
此法镇江人最善,0
,0
,0
锅烧肉煮熟不去皮，放麻油灼过，切块加盐，或蘸清酱亦可,0
,0
,0
酱肉先微腌，用面酱酱之，或单用秋油拌郁，风干,0
,0
,0
糟肉先微腌，再加米糟,0
,0
,0
暴腌肉微盐擦揉，三日内即用,0
以上三味，皆冬月菜也,0
春夏不宜,0
,0
,0
尹文端公家风肉杀猪一口，斩成八块，每块炒盐四钱，细细揉擦，使之无微不到,0
然后高挂有风无日处,0
偶有虫蚀，以香油涂之,0
夏日取用，先放水中泡一宵，再煮，水亦不可太少，以盖肉面为度,0
削片时，用快刀横切，不可顺肉丝而斩也,0
此物惟尹府至精，常以进贡,0
今徐州风肉不及，亦不知何故,0
,0
,0
家乡肉杭州家乡肉，好丑不同,0
有上、中、下三等,0
大概淡而能鲜，精肉可横咬者为上品,0
放久即是好火腿,0
,0
,0
笋煨火肉冬笋切方块，火肉切方块，同煨,0
火腿撤去盐水两遍，再入冰糖煨烂,0
席武山别驾云：凡火肉煮好后，若留作次日吃者，须留原汤，待次日将火肉投入汤中滚热才好,0
若干放离汤，则风燥而肉枯；用白水则又味淡,0
,0
,0
烧小猪小猪一个，六七斤重者，钳毛去秽，叉上炭火炙之,0
要四面齐到时，以深黄色为度,0
皮上慢慢以奶酥油涂之，屡涂屡炙,0
食时酥为上，脆次之，硬斯下矣,0
旗人有单用酒、秋油蒸者，亦惟吾家龙文弟，颇得其法,0
,0
,0
烧猪肉凡烧猪肉，须耐性,0
先炙里面肉，使油膏走入皮内，则皮松脆而味不走,0
若先炙皮，则肉中之油尽落火上，皮既焦硬，味亦不佳,0
烧小猪亦然,0
,0
,0
排骨取勒条排骨精肥各半者，抽去当中直骨，以葱代之，炙用醋、酱频频刷上，不可太枯,0
,0
,0
罗簑肉以作鸡松法作之,0
存盖面之皮,0
将皮下精肉斩成碎团，加作料烹熟,0
聂厨能之,0
,0
,0
端州三种肉一罗簑肉,0
一锅烧白肉，不加作料，以芝麻、盐拌之；切片煨好，以清酱拌之,0
三种俱宜于家常,0
端州聂、李二厨所作,0
特令杨二学之,0
,0
,0
杨公圆杨明作肉圆，大如茶杯，细腻绝伦,0
汤尤鲜洁，入口如酥,0
大概去筋去节，斩之极细，肥瘦各半，用纤合匀,0
,0
,0
黄芽菜煨火腿用好火腿削下外皮，去油存肉,0
先用鸡汤将皮煨酥，再将肉煨酥，放黄芽菜心，连根切段，约二寸许长；加蜜、酒酿及水，连煨半日,0
上口甘鲜，肉菜俱化，而菜根及菜心丝毫不散,0
汤亦美极,0
朝天宫道士法也,0
,0
,0
蜜火腿取好火腿，连皮切大方块，用蜜酒煨极烂，最佳,0
但火腿好丑、高低，判若天渊,0
虽出金华、兰溪、义乌三处，而有名无实者多,0
其不佳者，反不如腌肉矣,0
惟杭州忠清里王三房，四钱一斤者佳,0
余在尹文端公苏州公馆吃过一次，其香隔户便至，甘鲜异常,0
此后不能再遇此尤物矣,0
,0
,0
鸡功最巨，诸菜赖之,0
如善人积阴德而人不知,0
故令领羽族之首，而以他禽附之,0
作《羽族单》,0
,0
白片鸡肥鸡白片，自是太羹、玄酒之味,0
尤宜于下乡村、入旅店，烹饪不及之时，最为省便,0
煮时不可多,0
太羹：古代祭祀时所用的肉汁玄酒：指水,0
上古无酒，祭祀用水，以水代酒,0
水本无色，古人习以为黑色，故称玄酒,0
后引申为薄酒,0
,0
,0
鸡松肥鸡一只，用两腿，去筋骨剁碎，不可伤皮,0
用鸡蛋清、粉纤、松子肉，同剁成块,0
如腿不敷用，添脯子肉，切成方块，用香油灼黄，起放钵头内，加百花酒半斤、秋油一大杯、鸡油一铁勺，加冬笋、香覃、姜葱等,0
将所余鸡骨皮盖面，加水一大碗，下蒸笼蒸透，临吃去之,0
,0
,0
生炮鸡小雏鸡斩小方块，秋油、酒拌，临吃时拿起，放滚油内灼之，起锅又灼，连灼三回，盛起，用醋、酒、粉纤、葱花喷之,0
,0
,0
鸡粥肥母鸡一只，用刀将两脯肉去皮细刮，或用刨刀亦可；只可刮刨，不可斩，斩之便不腻矣,0
再用余鸡熬汤下之,0
吃时加细米粉、火腿屑、松子肉，共敲碎放汤内,0
起锅时放葱姜，浇鸡油，或去渣，或存渣滓，俱可,0
宜于老人,0
大概斩碎者去渣，刮刨者不去渣,0
,0
,0
焦鸡肥母鸡洗净，整下锅煮,0
用猪油四两、茴香四个，煮成八分熟，再拿香油灼黄，还下原汤熬浓，用秋油、酒、整葱收起,0
临上片碎，并将原卤浇之，或拌蘸亦可,0
此杨中丞家法也,0
方辅兄家亦好,0
,0
,0
捶鸡将整鸡捶碎，秋油、酒煮之,0
南京高南昌太守家制之最精,0
,0
,0
炒鸡片用鸡脯肉去皮，斩成薄片,0
用豆粉、麻油、秋油拌之，纤粉调之，鸡蛋清拌,0
临下锅加酱、瓜、姜、葱花末,0
须用极旺之火炒,0
一盘不过四两，火气才透,0
,0
,0
蒸小鸡用小嫩鸡雏，整放盘中，上加秋油、甜酒、香蕈、笋尖，饭锅上蒸之,0
,0
,0
酱鸡生鸡一只，用清酱浸一昼夜而风干之,0
此三冬菜也,0
,0
,0
鸡丁取鸡脯子切骰子小块，入滚油炮炒之，用秋油、酒收起；加荸荠丁、笋丁、香蕈丁拌之，汤以黑色为佳,0
,0
,0
鸡圆斩鸡脯子肉为圆，如酒杯大，鲜嫩如虾团,0
扬州臧八太爷制之最精,0
法用猪油、萝卜、纤粉揉成，不可放馅,0
,0
,0
蘑菇煨鸡口蘑菇四两，开水泡去砂，用冷水漂，牙刷擦，再用清水漂四次，用菜油二两炮透，加酒喷,0
