train_content,label

案《范子计然》云：禹粮余出河东；《仙传》云：赤斧，上华山取禹余j粮；《博物志》云：世传昔禹治水，弃其所余食于江中，而为药也，按此出神农经，则禹非夏禹之禹，或本名白余粮，《名医》等移其名耳。,1

初，姚黄未出时，牛黄为第一;牛黄未出时，魏C花为第一;魏花未出时，左花为第一;左花之前，唯有苏家红、贺家红、林家红之类，皆单叶花，当时为第一,3

初，姚黄未出时，牛黄为第一;牛黄未出时，魏花为第一;魏花未出时，左花为第一;左花之前，唯d有苏家红、贺家红、林家红之类，皆单叶花，Q时为第一,3

【U玉边】　瓣边入秋则白，中吐绿心，更见精彩,3

【玉边】　瓣边入秋则白，中吐绿心，更见彩精,3

《q医》曰：一名荔实，生河东，五月采，实阴干。,1

《名医》曰：一名G实，生河东，五月采，实阴干。,1

杨梅味酸甘，温，无毒。主痰祛，止呕，消食，下酒。,0

杨梅味酸甘，温，无毒。主祛痰，止呕，消b食，下酒。,0

放开云月出清H。,2

放开云月出清。,2

P巍乎,5

巍p乎,5

如之何其人也,5

如何其拒人也,5

玫瑰非卉也，然色媚而香，甚旖旎，可食、可佩，园林中宜多种,3

玫瑰非奇卉也，然色媚而香，甚W旖旎，可食、可佩，园林中宜多种,3

望你两个诺领，不必远去，只就前面僻静志处把林冲结果了，就彼处讨纸回状G来便了,6

望你两个领诺，不必远去，只就前面僻静志处把林J冲结果了，就彼处讨纸回状回来便了,6

天空放了，湿润的翠绿色的芭蕉叶上，闪闪烁烁，滚动着无数白洁晶莹的水珠，好像撒下的颗颗珍珠，玲珑剔透，无比娇美,4

空放晴了，湿润的翠绿色的芭蕉叶上，闪闪烁烁，滚动着无数洁白晶莹的水，好像撒下的颗颗珍珠，玲珑剔透，无比娇美,4

甘露子味甘，平，无E。利五藏，下气，清神。（名滴露。）,0

甘露子味甘，平，无毒。利五藏，下气，神。（名滴露。）,0

］复上游玉清，损之又损，高排金阙，玄之K又玄，岂象之能筌，非时节之所辩，高岩郁起，带青云而作峰，瀑水悬流，杂天河而俱洒，虽日门采药之地，楚望怀椒之歌，阳反流沙之魂，锦识汾阴之鼎，无以喻书，铭曰：玉龟二始，金书八会，道浃地心，功浮天外，故帝可小，推真能大，德起同尘，善生塞兑，保物T自然，人符交泰，掩映绿罗，穹隆紫盖，仙O［姑苏志作治,6

］复上游玉清，损之又损，高金阙，玄之又玄，岂言象之能筌，非时节之辩所，高岩郁起，带青云而作峰，水瀑悬流，杂天河而俱洒，虽日门采药之地，楚望怀椒之歌，阳反流沙之魂，锦识汾阴之鼎，无以喻书，铭曰：玉龟二始，金书八会，道浃地心，功浮天外，故帝可小，推真N大，德同尘，善生塞兑，保物自然，人符交泰，掩映绿罗，穹隆紫盖，仙冶［姑苏志作治,6

薛道霸： 董超，你听我说,6

薛霸道： 董M超，你听我说,6

《吕氏G秋》曰：北方有兽，名蟨，鼠前而兔后,6

《吕氏春秋》曰：北j方有兽，名蟨，鼠前而兔后,6

w晨的桑叶特别新鲜，营养丰富，蚕宝宝吃了会很快成长，刚摘去桑叶的叶柄上，汁水还在一滴一滴地往下淌哩,4

早晨的r叶特别新鲜，营养丰富，蚕宝宝吃了会很快成长，刚摘去桑叶的叶柄上，汁水还在一滴一滴地往下淌哩,4

如腿不敷用，添脯子肉，切成方块，用香油灼黄，起S放钵头内，加百花酒半斤、秋油一大杯、鸡油一铁勺，加冬笋、香覃、姜葱等,0

如腿不敷用，添脯子肉，切成方块，用香油灼黄，起放钵头内，加百花酒半斤、油秋一大杯、鸡油一铁s，加冬笋、香覃、姜葱等,0

案《说文》云：棘，小枣丛i者。《尔雅》云：髦颠棘。孙炎云：一名白棘。李当之云：此是酸枣树针，今人用天门冬苗代之，非是真也。案经云：天门冬一z颠勒，勒棘声相近，则今人用此，亦非无因也。,1

案《说文》云：棘，小枣丛生者。《尔雅》云：髦颠棘。孙炎云：一名白棘。李当之云：此是酸枣树针，今人用天门冬Q代之，非是真也。案经云：天冬门一名颠勒，勒棘声相近，则今人用此，亦非无因也。,1

鳌戴山抃，以安之？,2

鳌戴山抃，何以之安？,2

殷n道也,5

道也,5

立馬舉鞭遥望處，a房遺址夕陽東。,2

立馬舉鞭遥望處，房阿遺址夕陽東。,2

面今兴酒减，诗情少。,2

面今酒兴减，诗少。,2

《齐民要术》：宜高平之地，D山阜尤是所宜，下田得水即死,4

《齐民要术》：宜高平之地，w山阜尤是所宜，下田得水即死,4

主中风，恶风，洗洗，出汗，除寒湿痹，咳逆上气，破积聚，寒热。其汁煎之，名射罔，杀禽兽。一名奚毒，一名即子，一名乌喙。生山m。,1

主中风，恶风，洗洗，出汗，除寒湿痹，咳逆上气，破积聚，寒热。其汁煎之，射罔，杀i禽兽。一名奚毒，一名即子，一名乌喙。生山谷。,1

晋k华咏萧史诗曰：萧史爱长年，嬴女老童颜，火粒原排弃，霞雾好登攀，龙飞竟天路，凤起出秦关，身去长不反，箫声往还,6

晋张华咏萧史诗曰：萧史爱长年，嬴女老童颜，火粒原排弃，霞雾好登攀，龙飞竟天路，凤起出秦关，Q去长不反，箫声时往还,6

而无述焉,5

长而M无述焉,5

每Z当春雨绵绵的时候，雨像落叶一样轻，像牛毛一样细，像线一样长，密密地洒向大地,4

每当春雨绵绵的时候，雨像落叶一样轻，像牛毛一样细，像线一样长，密密地洒大地,4

【红铃儿】　花圆如铃，中空，多心,3

【红铃儿】　花圆长如铃，空中，多心,3

解佩纕以结言兮，令吾謇修以为理。,2

解佩纕以结言兮，吾令謇修q以为理。,2

银红x台，色有深浅，花实与之表里,3

银红楼台，色有深浅，花实与之r表里,3

余过常州，相国刘文定公饮以八年陈酒，Z有琥珀之光,0

余过常州，相国刘文定公饮以八年陈酒，果有琥珀光之,0

J来之,5

既N之,5

后死者得不与于斯文也,5

后者死不得与于斯文也,5

方氏Y一种新红绣球，赵氏一种新红奇观，皆丽色动人，然所传多赝，盖以天香一品乱之,3

方氏一种新红绣球，赵氏一种新红奇观，皆丽色动人，然所传多赝，盖以天香q一品乱之,3

案《中山经》云：朝歌之山有草焉，名曰X草，可以毒鱼，又山有木焉，其状如棠而赤，叶可以鱼毒，《尔雅》云：葞，春草。郭璞云：一名芒草。本草云：《周礼》云，翦氏掌除蠹物，以熏莽草之。《范子计然》云：莽草，出三辅者善。,1

案《中山经》云：朝歌之山有草焉，名曰莽草，可以毒鱼，又山有木焉，其状如棠而赤，叶可以毒鱼，《尔雅》云：葞，春草。郭璞云：名一芒草。本草云：《周礼》云，翦氏掌除蠹物，以熏草莽之。《范子计然》云：莽草，出三辅d者善。,1

案《文说》云：（上艹L下金），黄（上艹下金）也。《广雅》云：（上艹下妊）葿，黄文，内虚，黄芩也。《范子计然》云：黄芩出三辅，色黄者，善。,1

案《说文》云：（上艹下金），黄（上艹下金）也。《广雅》云：（上艹下妊）葿，黄r，内虚，黄芩也。《范子计然》云：芩出三辅，色黄者，善。,1

回有君T子之道四焉,5

回有子君之道四焉,5

林冲见说，泪如雨下，便道： 上下！我与你二位，往日S无仇，近日无冤,6

林冲见说，泪如雨下，便道： 上下！我与你位二，往日无仇，近日无冤,6

开井不浅不深，酌x中裁剪，容土培就，贴身雌雄，扯后拿前,6

开井不浅不深，酌中裁剪，容土W就，贴身雌雄，扯后拿前,6

芸台味辛，温，无毒。主B热，丹毒，乳痈。,0

芸台味辛，温，无毒。主风热，丹V，乳痈。,0

案《说文》云：蓍，蒿属，生千岁，三百茎；《史记》B龟策《传》云：蓍，百茎共一根。,1

案《说文》云：蓍，蒿属，生岁，三百茎；《史记》龟策《传》云：蓍，百茎共一根。,1

当三伏大而得冬腌菜，物贱也，而竟成至宾矣,0

当三伏大而得冬腌菜，贱物也，而竟成r宾矣,0

生烈火烘铜夹，撩稠水，一糊一夹一熯，刻成饼,0

生烈火烘铜夹，撩稠水，一糊一夹一熯，刻顷成饼,0

是以君子不I也,5

是以君子不也,5

K犹如圣人设教，因才乐育，不拘一律,0

犹如h圣人设教，因才乐育，不拘一律,0

事L其大夫之贤者,5

事其夫之贤者,5

去皮、撕膜、切片，入肉中煨,0

去皮、撕膜、片切，入肉中同煨,0

孟郊有句云： 青山碾为尘，白日无人闲,6

孟郊有句云： 青山碾尘，白日无闲人,6

其I特立有如此者,5

其特立有此如者,5

此o封植之概论,3

此植封之概论,3

其胎红尖，放花平头大叶，房亦簇满，约有数层，而艶过一j品，稍恨其单叶时多,3

其胎红尖，花放平头大叶，房亦满，约有E数层，而艶过一品，稍恨其单叶时多,3

牛肉买牛肉法，f先下各［食甫］定钱，凑取腿筋夹肉处，不精不肥,0

牛肉买牛肉法，下先各［食甫］定钱，凑取腿筋夹肉处，不精不肥,0

虽小道必F可观者焉,5

虽道小必有可观者焉,5

躡雲雙屐冷，採藥一W身香。,2

躡雲雙屐冷，採藥身香。,2

小德j入可也,5

德出入可也,5

《务本新书》：一切栽，枝记南G,4

《务本新书》：切栽，枝记南北,4

——朱j长文《纪墨池》 ,6

——朱长文《纪池墨》 ,6

x者，沾也,6

者粘，沾也,6

a习相远也,5

相习远也,5

则言不S顺,5

则言不b顺,5

下，乃皇天之天下也,6

天下，乃皇K天之天下也,6

　　行书者，不真S不草，晨鸡踉蹡而将飞，暮鸦联翩而欲下，贵其承蹑不绝，气候通流,6

　　行书者，不真不草，晨鸡踉蹡而将飞，暮鸦联翩而欲下，贵其承蹑不绝，c候通流,6

《春秋元命包》曰：尧为天子，季秋下旬，梦白I遗吾马啄［《太平御览》三百九十七作喙,6

《春秋元命包》曰：尧为天子，季秋下，梦白虎遗吾马啄［《太平御览》三百九十七作喙,6

且酱有清浓之分，油有荤素之别，酒有酸甜之异，醋有陈新之殊，不可S丝毫错误,0

且酱有清浓之分，油有荤素之别，酒有酸甜之异，醋有陈新之殊，可不丝毫错误,0

鸡蛋鸡q蛋去壳放碗中，将竹箸打一千加蒸之，绝嫩,0

鸡蛋鸡蛋去壳放f碗中，将竹箸打一千加蒸之，绝嫩,0

朝隮于西，崇朝其雨。女子有，远兄弟父母。,2

朝隮于西，崇朝其雨。子女有行，远兄弟父母。,2

与友朋交,5

与朋G交,5

烧猪肉凡烧猪肉，须m耐性,0

烧肉猪凡烧猪肉，须耐性,0

《吴普》曰：蓍实E味苦酸平无毒，主气益，充肌肤，明目聪慧，先知，久服，不饥不老，轻身，生少室山谷，八月九月采实暴干（《御览》）。,1

《吴普》曰：蓍实味苦酸平无毒，主益气，充肌肤，明目聪慧，先知，久服，不饥不老，轻身，生少室山谷，八月九月x实暴干（《御览》）。,1

　　叶大足度者，谓之大兰,3

　　叶长大足度者，谓之兰大,3

凡蚌孕珠，即千仞l底，一逢圆月中天，即开甲仰照，取月精以成其魄,6

凡蚌孕珠，即千仞p底，一逢圆月中天，即开甲仰照，取月精以成其魄,6

h萝卜味甘，温，无毒。主下气消谷，去痰癖，治渴，制面毒。,0

萝卜味甘，温，无毒。主下气消谷，去痰癖，N治渴，制面毒。,0

人不知,0

俗人p不知,0

以私Z五乘,5

以私车乘五,5

缸豆缸豆炒肉，V临上时，去肉存豆,0

缸豆缸豆炒肉，临上时，去肉m豆,0

那虬伏在地面上的粗大的根茎，像终生劳作的老的人苍劲的手Z指,4

那虬伏在面地上的粗大的根茎，像终生劳作的老的人苍劲的手指,4

火齐未到而且下咽，则明日之菜必更加生,0

火齐未到而姑且咽下，则明日之菜必更加生,0

味甘，M温。,1

甘味，微温。,1

花大者其色多红绿，红者紫点，绿者绀点，俗呼为仙人花，d名连缬花,3

花大者其色多红，红者紫点，绿者绀点，俗呼为仙人花，一名连缬花,3

徐M紫，〈花大,3

徐紫，〈花大,3

P知也,5

不j也,5

我喜爱柳树，不c因为它轻盈柔美的风姿为湖光山色增添了妩媚的风采，还因为它有坚韧不拔的性格,4

我喜爱柳树，不仅因为它轻盈柔美的风姿为湖光山色增添了妩媚的风采，还因为它有坚韧不拔的u性格,4

冬日封瓶中，以可一月,0

冬日封瓶中，可以L月,0

（交兑每只止足五石,6

（交兑每止只足五百石,6

E可用水，先煨鸡八分熟，再下蘑菇,0

不可用水，先煨鸡八分熟，再C蘑菇,0

周王襃过臧矜道馆诗曰：松古无年月，鹄去复来归，石壁藤为路，山窗云扉作,6

周王襃过臧矜道馆诗曰：松古无年月，鹄去复来归，石壁藤为路，窗山作云扉,6

下面淡黄，有很小孔,4

下面黄淡，有很多小孔,4

这些古松无不d奇郁苍翠，铁杆虬枝，各尽其态，表现出鲜明的个性和独特的风采,4

这些古松无不奇郁苍翠，铁杆虬枝，各尽其态，表现出鲜明的个H和独特的风采,4

唯女子与D人为难养也,5

唯女子与小人为a难养也,5

又云： e如逢幽隐处，似遇独醒人,6

又云： 如逢幽隐处，似遇c独醒人,6

鲂鱼甘，温平，无毒。补益与p鱼同功。若作脍食，助脾胃。不可与疳痢人食。,0

鲂鱼甘，温平，无毒。补益与鲫鱼同功。若作脍食，助胃。不可与疳痢人食。,0

"那树枝被雪压弯了腰,枝头冻结在有一道细沟的水洼上,它突然一挺,在我面前赫然成变了f一棵小树.",4

"那树枝被雪弯了腰,枝头冻结在有一道细沟的水洼上,它突然一挺,在我面前赫然变成了一棵C树.",4

一树树榆叶h梅，灿烂多姿，清香宜人，在晨露里含笑绽放，在春风里摇摆着娇媚的身姿,3

一树树榆叶梅，灿烂多姿，清香宜人，在晨露里含笑绽放，在春风里摇摆着娇媚的姿,3

万家争欲买，I须臾无一束,4

万家争欲，须臾无一束,4

令史谨z严，漆牌中书低声二字,6

史谨严，漆牌中书低声二字,6

胡味辛，温，无毒。主下气，除藏府风冷，去痰，杀肉毒。,0

胡椒味E辛，温，无毒。主下气，除藏府风冷，去痰，杀肉毒。,0

牡丹，I名鹿韭，一名鼠姑，一名百两金，一名木芍药,3

牡丹，一名鹿韭，一名姑鼠，一名百两金，一名木芍药,3

c辛寒。,1

味辛M。,1

尝见童二树家泡烧酒十斤，用C枸杞四两、苍术二两、巴戟天一两、布扎一月，开瓮甚香,0

尝见童二树家泡烧酒十斤，用枸杞四两、苍术二两、巴戟一两、布扎一月，开瓮甚香,0

直L到秋日，依舊返瀟湘。,2

直應到秋日，E舊返瀟湘。,2

不遇逆风，一昼夜顺水行四百余里，逆水亦行百余里，国朝盐课淮、扬数颇多，故设此运银，名课船,6

不遇逆风，一昼夜顺水行四百里余，逆水亦行百余里，国朝盐课淮、扬数颇多，故设此运银，名曰课船,6

）治木末则锥成圆眼，不用纵斜者，名曰香鎈,6

）治木末则锥成圆眼，用纵斜文者，名曰香鎈,6

悲悲兮生别离，乐莫乐兮新相知,2

悲莫悲兮生别离，乐莫乐兮新知相,2

酒余性不近酒，故律酒严过，转能深知酒味,0

酒余性不近酒，故律酒过严，转能深知酒T,0

洛T阳豪家尚未有，故其名未甚著,3

洛x豪家尚未有，故其名未甚著,3

X拍手笑。,2

拍l笑。,2

禹之力献功，降B下土四方。,2

禹之力献功，降省下土四。,2

何兽v言？,2

何兽言能？,2

其南P方独轮推车，则一人之力是视,6

其南方轮独推车，则一人之力是视,6

拜受祭之，以尔定祥,6

拜受祭之，定以尔祥,6

j平泽。,1

平生泽。,1

钱观家制最精,0

钱观察D家制最精,0

方袍染出彤庭，久在林泉養性靈。,2

方袍紫染出彤庭，久在林泉養靈性。,2

登高欲繼i離騷詠，魂斷愁深寫不成。,2

登高欲繼離騷詠，斷魂愁深寫不成。,2

吾止也,5

树记g北,4

树记北,4

其中可荤可素者，蘑菇、鲜a、冬瓜是也,0

其中可荤可素者，蘑菇、鲜笋、瓜冬是也,0

翼如也,5

是以斩上恐失下，斩下怕失上，斩左右恐失中j，斩中心恐失左右,6

是以斩上恐失下，斩下怕失上，斩左右恐失中心，斩心中恐失左右,6

主心腹气邪，明目，目赤痛伤泪出。久服轻身益气，不饥。生川谷。,1

主心腹邪气，明目，目赤痛伤泪出。服久轻身益气，不饥。生川谷。,1

q年4月，牡丹那丰富的花容，绚丽的色彩，在百花丛中争艳斗丽,3

每年4月，牡丹那丰富的花容，丽绚的色彩，在百花丛中争艳斗丽,3

凡性逐节粘合，涂上黄泥于接口之上，入火挥槌，泥g滓成枵而去，取其神气为媒合,6

凡铁性逐节粘合，涂上黄泥于接口之上，入火挥槌，泥滓成枵而去，其神为媒合,6

登、莱制度又不然，倭国海舶两傍列橹手栏板c水，人在其中运力,6

登、莱制度又然不，倭国海舶两傍列橹手栏板抵水，人在其中运力,6

《吴普》曰：淮木，神农雷公无毒，晋平阳河东平泽，治久咳上气，伤中羸虚，补中益气（《御览》）。,1

《吴普》曰：淮木，神农雷公毒无，生晋平阳河东平泽，治久咳上气，伤中羸虚，补中益气（《御览》）。,1

大抵明日请客，则先一日要煨，参海才烂,0

大抵明日请客，则先一日要煨，海g参才烂,0

春天，春z姑娘迎着轻快的脚步来了,4

春天，春姑娘迎f轻快的脚步来了,4

洋洋洒洒的花瓣，飘落在大理N石地面的小路上,3

洋洋洒洒的花瓣，飘落在大理石d地面的小路上,3

K身本者也,5

以身R者也,5

月季花先止数种，未为世贵，P考之花谱，种法未明,3

月季花先止数种，未为世贵，考w花谱，种法未明,3

玉盆，〈一名玉炊饼，圆头白华,3

玉覆盆，〈一名玉饼，圆头白华,3

久客P春盡，思家冒暑歸。,2

久客逢春盡，家思冒暑歸。,2

色庄a乎,5

色者庄乎,5

近闻阮氏天一阁，足抵赵U爰历篇,6

近闻阮氏天一阁，足抵赵高爰z篇,6

案《范子计然》云：附子出蜀武K都中，白色者善。,1

案《范子计然》云：附子出蜀武都中，色白者善。,1

J世景、赵元嗣者与伯英并时，见称于西州，而矜巧自与众颇之，故伯英自称上比崔杜不足，下方罗赵有余,6

罗世景、赵元嗣者与伯英并时，见称于西州，而矜巧自与众颇x惑之，故伯英自称上比崔杜不足，下方罗赵有余,6

x此纤义也,0

此纤V义也,0

菰苇久延H。,2

菰苇久延。,2

　　【绿春素】多生T定边 老林下,3

　　【绿春素】多生定边 老林下,3

其国亦谨不见发,6

其国王亦谨不U发,6

主贼风在皮肤中，淫S痛，温疟。恶毒，诸痹。生川谷。,1

主贼风在皮肤中，淫痛，温疟。恶毒，诸痹。生川谷。,1

鹿胎红，〈鹤翎r红子花也，色微带黄，上有白点如鹿胎，极化工之妙,3

鹿胎红，〈鹤翎红K花也，色微带黄，上有白点如鹿胎，极化工之妙,3

及少之未家兮，留有虞之二姚。,2

及少康之未家兮，I有虞之二姚。,2

梁任昉为王金紫谢齐武帝未［全文四十二作示,6

梁任昉为王金谢紫齐武帝未［全梁文四十二作示,6

黄粱米味甘，平，无毒。主气益和中，止泄。唐本注云∶穗大毛长，谷米俱粗于白粱。,0

黄粱米味甘，平，无毒。主益气和中，止泄。本注云∶穗大毛长，谷米俱粗于白粱。,0

主f咳逆上气溢筋急，恶疡，杀小虫。,1

咳主逆上气溢筋急，恶疡，杀小虫。,1

案《说文》云：（角思），E中骨也。,1

案《说文》云：（角思），角骨中也。,1

凡中国产水晶，视T瑙少杀，今南方用者多福建漳浦产（山名铜山，）北方用者多宣府黄尖山产，中土用者多河南信阳州（黑色者最美）与湖广兴国州（潘家山）产，黑色者A产北不产南,6

凡中国产水晶，视玛瑙少杀，今南方用者多福建漳浦产（山名铜山，）北方用者多宣府黄尖山产，中土用者多河南阳州（黑色者最美）与湖广兴国州（潘家山）产，黑色者产v北产不南,6

又刮木使极光者名蜈蚣刨，木一之上，衔十余小刀，如蜈蚣之足,6

又刮木使极者名蜈蚣刨，一木之上，衔十余小刀，如蜈蚣之足,6

《齐民术》：崔寔曰：正月自朔暨晦，可移松、柏、桐、梓、竹、漆诸树,4

《齐民要术》：崔寔曰：正月自暨晦，可移松、柏、桐、梓、竹、漆诸树,4

吾聞S唐之人，孝行常忻忻。,2

吾聞唐之人，孝常忻忻。,2

《吴普》曰：o葛根，神农甘，生太山（《御览》）。,1

《吴普》曰：葛，神农甘，生太山（《御览》）。,1

东流o不溢，孰知其故？,2

东流不溢，孰知其u故？,2

孟亭太守云： 此圣I师赐徐健庵尚书方也,0

孟亭守云： 此圣祖师赐徐健庵尚书方也,0

可得闻J乎,5

得可闻乎,5

其旁生枝叶即掐去，g令直耸上,4

其旁生枝叶即掐去，令J直耸上,4

天香一品，〈圆胎，能成树，宜阴，其花平头叶，色如猩血,3

天香一品，〈圆胎，能成树，宜阴，其花平头大v，色如猩血,3

x灯倾国拥珠玑。,2

华灯倾国拥I玑。,2

沿溪復踐雲，雲訪邊道人。,2

沿溪復踐雲，雲邊訪D人。,2

吐蛈吐蛈出化、泰兴,0

吐蛈吐蛈出化兴、泰兴,0

豉味苦，寒，无毒。主伤寒，头痛，烦，满闷。,0

豉味苦，寒，无毒。主伤寒，头痛，躁烦，满闷。,0

　　【双飞燕】蒙化西山多此花，腊B开花，多为一葶二花，名曰双飞，七叶有x齿，长尺二至尺五，形态佳，有雪燕、麻燕、紫燕、雪燕为上品，荷瓣，淡绿条纹，舌绿无斑为素种，绿燕也有素品，而黄色为贵，素品苞壳无杂色，清香味醇,3

　　【双飞燕】蒙化西山多此花，腊月开花，多为一葶二花，名曰双飞，七叶有，长尺二至f五，形态佳，有雪燕、麻燕、紫燕、雪燕为上品，荷瓣，淡绿条纹，舌绿无斑为素种，绿燕也有X品，而黄色为贵，素品苞壳无杂色，清香味醇,3

其老也,5

及P老也,5

其成功一也,5

及其W成功一也,5

宾降三等，受爵弁，加之，服纁裳韎韐，其他如加皮弁之,6

宾降三等，受爵弁，加之，服纁裳韎韐，其他如加皮弁仪之,6

D宝为庶人,6

J宝为庶人,6

【表】晋卢谌理刘司空表曰：臣闻经国之体，在於崇明典刑，立政之务，在於固J开塞，典刑不明，则人情历措，开塞乏慎，则逆节滋萌，窃见故司空广侯武琨，在东［疑当作惠,6

【表】晋卢谌理刘司空表：臣闻经国之体，在於崇明典刑，立政之务，在於固慎开塞，典刑不明，则人情历措，开塞乏慎，则逆节滋萌，窃I见故司空广武侯琨，在东［疑当作惠,6

列J子天瑞篇云：乌足根为蛴螬。《博物志》云：蛴螬以背行，快于足用，《说文》无蟦字，当借蜰为之，声相近，字之误也。,1

列子天瑞篇云：乌足根为蛴螬。《博物志》云：蛴螬以背行，快于足用，《说文》无蟦字，当借蜰为之，声相近，字之u误也。,1

它生有不F匀称是伸出的,4

它生有不匀E是伸出的,4

壁如流水。,2

油壁如水流。,2

思不相見，林下葉紛紛。,2

相F不相見，林下葉紛紛。,2

o比如余木，虽微脆，亦足堪事,4

如比余木，虽微脆，亦足堪事,4

后汉北海敬王刘睦善书草，光武器之,6

后汉北海敬王刘睦善草书，光j器之,6

千里陵陽同B服，鑿門胙土寄親賢。,2

千里陵陽同陝服，鑿門胙寄親賢。,2

幸遇清朝F良鑒，退身爭忍似方干。,2

幸遇清朝良鑒，退身爭忍似方干。,2

F味辛。,1

j味辛。,1

多叶紫，不知所出,3

多叶紫，知不其所出,3

董超一路上喃喃g咄咄的，口里埋冤叫苦，说道： 却是老爷们晦气，撞着你这个魔头,6

超董一路上喃喃咄咄的，口里埋冤叫苦，说道： 却是老爷们晦气，撞着你这个魔头,6

江城賣藥常將鶴，古寺碑不下馿。,2

江城賣藥常將鶴，寺看碑不下馿。,2

兰变芷而不芳兮，荃蕙化而为茅。,2

兰芷变而P不芳兮，荃蕙化而为茅。,2

《礼斗威仪》曰：君乘火而王者，其政S讼平，则南海输以骏［《太平御览》八百九十三作駮,6

《礼斗威仪》曰：君乘火而王者，其政讼平，则南海输以骏［《太平御览》八百h十三作駮,6

其醴也则x如士,5

其醴也则如E,5

《吴普》曰：A萎一名葳蕤，一名玉马，一名地节，一名虫蝉，一名h乌萎，一名荧，一名玉竹，神农苦，一经甘，桐君公扁鹊甘无毒，黄帝辛，生太山山谷，叶青黄相值如姜，二月七月采，治中风暴热，久服轻身（《御览》），一名左眄，久服轻身耐老（同上）。,1

《吴普》曰：女萎名一葳蕤，一名玉马，一名地节，一名虫蝉，一名乌萎，一名荧，一名玉竹，神农苦，一经甘，君桐雷公鹊扁甘无毒，黄帝辛，生太山山谷，叶青黄相值如姜，二月七月采，治中风暴热，久服轻身（《御览》），一名左眄，久M轻身耐老（同上）。,1

門徑掩芳草，R園林落異花。,2

門徑掩芳草，園落林異花。,2

清鲜者，真味出而俗尘无之谓也；若徒贪淡薄，则不如水矣,0

清鲜者，真味而俗尘无之谓也；若徒贪淡薄，则不如饮水矣,0

凡拜，北面于阼v阶上，宾亦北面于西阶上答拜,6

凡拜，北面于阼阶上，宾亦北面于西阶上答W,6

榧子味甘，无毒。主五痔，去三虫，i毒鬼疰。,0

榧子味甘，无毒。主五痔，去虫三，蛊毒鬼疰。,0

容载两石，P坎即止，最远者止达百里而已,6

容载两石，遇坎即止，q最远者止达百里而已,6

汉满人用满菜，满请汉人用汉菜，反致依样葫芦，有名无实，画虎不成反类犬矣,0

汉请满人用满菜，满请汉人用菜汉，反致依样葫芦，有名无实，画虎不成反类犬矣,0

坎坎伐轮兮，置之河之漘兮。河水且清沦猗。不稼不穑，胡取禾三百囷兮？,2

坎坎伐轮兮，置之河之漘兮。河水清且沦猗。J不稼不穑，胡取禾三百囷兮？,2

鹤红，〈多瓣，花末白而本肉红，如鸿鹄羽毛，细叶,3

鹤翎红，〈多瓣，花末白而本肉红，如鸿鹄羽毛，细,3

叫店小f二算过酒钱,6

叫店小二算过酒E钱,6

茶欲治好茶，先l好水,0

茶欲治好茶，藏先好水,0

凤皇翼其承旗兮，高翱翔之翼。,2

凤翼皇其承旗兮，高翱翔之翼翼。,2

玉盘盂，〈j瓣,3

玉盘盂，〈瓣,3

不到之处r之退落，猖强之处谓之刚雄,6

不到之处谓B退落，猖强之处谓之刚雄,6

惟佩之可贵兮，委厥美而历兹。,2

惟兹佩之可贵兮，厥美而历兹。,2

其恕,5

其恕p乎,5

U陆草木之花，可爱者甚蕃,3

水陆草R之花，可爱者甚蕃,3

异弗v非也,5

异非弗也,5

）《考工记》亦云： 金锡相J，渭之鉴、燧之剂,6

）《考工记》亦云： 金锡相半，渭鉴之、燧之剂,6

《z名医》曰：生霍山，八月采，阴干。,1

《名医》曰：生霍山，八采，阴干。,1

僧投古寺，V林穰穰鸦飞,6

僧投寺古，疏林穰穰鸦飞,6

回也非X我者也,5

回也非我者也,5

主风J寒湿痹，身重，四肢疼酸，寒邪，历节痛。生川谷（旧在《唐本草》中无毒，今增）。,1

主风寒湿痹，身重，四肢疼酸，寒邪，历节痛。生川谷（旧在《唐本草》中无毒，增今）。,1

　　【桃K花素】生于宣化关,3

　　【花素】生于宣化关,3

深秋是柿子成e熟的季节，柿树上那压弯枝头的果实，像一盏发亮的小红灯笼，那宽厚的黑绿色的叶片，如今也被通红的果实染上了一层丹粉,4

深秋是柿子熟成的季节，柿树上那压弯枝头的实果，像一盏发亮的小红灯笼，那宽厚的黑绿色的片叶，如今也被通红的果实染上了一层丹粉,4

好人提提，宛左辟，佩其象揥。维是褊心，是以为刺。,2

好人提提，宛然左辟，佩其象揥。是维褊心，是以为刺。,2

