train_content,label
林冲把休书与教头收了,6
栀子味苦，寒，无毒。主五内邪气，疗目赤热，利小便。,0
又曰：荧荧丹桂紫芝，结根云山九疑，鲜荣夏馥冬熙，谁与薄采松期,6
右军云游丝断而能续，皆契以天真，同乎自然,6
燕子归来依旧忙。,2
 凡五正者,5
《名医》曰：一名杜连，一名白连，一名白苓，一名若芝，生武陵及冤句，二月八月采根，暴干。,1
疑是犀眠海畔，贪玩烂银光彩，精魄入蟾宫。,2
 何哉尔所谓达者,5
岩桂，似箘桂而稍异，叶有锯齿如枇杷叶而麤涩者，有无锯齿如栀子叶而光洁者，丛生岩岭间，谓之岩桂，俗呼为木犀，纹理如犀，故名木犀,3
黑脊浑身者，崛强槎枒，鱼中之喇子也，断不可食,0
味甘平。,1
《四时类要》：种桑，如种葵法,4
共推任笔，洪鼎力能扛。,2
第一用隔年腊粪，次则储三四月后用之亦可，新粪断不可浇,3
案《说文》云：（上艹下左工右阝），菖蒲也，益州生，□□□也，《广雅》云，邛昌阳，菖蒲也，《周礼》醢人云，菖本，郑云菖本，菖蒲根，切之四寸为菹，春秋左《传》云，食以菖歜；杜预云：菖歜，菖蒲菹；吕氏春秋云：冬至后五旬七日，菖始生，菖者百草之先，于是始耕；《淮南子》说山训云：菖羊去蚤虱而来蛉穷；高诱云：菖羊，菖蒲；《列仙传》云：商邱子胥食菖蒲根，务光服蒲韭根，《离骚》草木疏云，沈存中云：所谓兰荪，即今菖蒲是也。,1
【藕合月华】　此花含蕊即绿放，初开即华，颇幽洁细腻可爱,3
 瑚琏也,5
何如其知也,5
炸鳗择鳗鱼大者，去首尾，寸断之,0
 苟有用我者,5
特别是那棵海罗杉，针对铺展着，像是凤尾，疏疏落落的，别有一种潇洒的风情,4
不知名手写字，多则必有败笔；名人作诗，烦则必有累句,0
味辛温。,1
叶小绝佳，剑脊最长，真花中之上品也，惜乎不甚劲直,3
须用极旺之火炒,0
 贤哉回也,5
君须听，新翻燕乐，馀韵响檀槽。,2
　　童子十四岁至十六岁须学小楷,6
君子有三惜：此生不学，一可惜,6
主咳逆上气，喘息烦满，胸痛，寒热。一名魁蛤。,1
阴雨时又为青色，此可谓之玉妖，尚方有之,6
胡麻味甘，微寒。除一切痼疾，久服长肌肉，健人。油，利大便，治胞衣不下。《修真秘旨》云神仙服胡麻法∶久服面光泽，不饥，三年水火不能害，行及奔马。,0
味甘寒。,1
上禽，中品二种，旧同。,1
瑞彩上騰流素月，朗河下注映丹牆。,2
大抵与粘相似，但粘乃吊之垂，吊乃粘而起，因材施用之道,6
【粉红缠红】　每朵有红丝,3
委是自行情愿，即非相逼,6
肃肃免罝，施于中林。赳赳武夫，公侯腹心。,2
 为之如何,5
顾昔人之声已去，谁得而闻之？即一堂相对，旋唱而声旋息，欲追其以往之声而已不复在耳矣,6
那落叶的颜色看上去有点儿像黄金，只不过黄金的黄中带着熠熠的光泽，而落叶的黄看上去有点儿深沉,4
兰之叶如莎，首春则茁其芽，长五、六寸，其杪作一花，花甚芬香，大抵生深林之中，微风过之，其香霭然达于外，故曰芝兰生于深林，不以无人而不芳，又曰，株秽除兮兰芷覩，以其生深林之下似慎独也，故称幽兰,3
閑泥金徽度芳夕，幽泉石上自潺湲。,2
又用一匡如前法填实合盖之,6
独姚黄易识，其叶嚼之不腥,3
我之大贤与,5
  安见方六七十、如五六十而非邦也者,5
到處聞人乞篆蹤，學來年久有深功。,2
今北曲之最失传者，其唱去声尽若平声,6
及孝文时，匈奴侵暴北边，候骑至雍甘泉，京师大骇，发三将军屯细柳、棘门、霸上以备之，数月乃罢,6
自叹曰： 人言我愦愦，后人当思此愦愦,6
梁沈约善馆碑曰：至道玄妙，无迹可寻，寄言立称，已乖宗极，神宇灵房，於义非取，九仙缅邈，等级参差，或藏形洞府，或栖志灵岳，达人独往之事，志非易立，餐松饮涧之情，理难轻树，止欲渐去喧嚣，稍离尘杂，於是既加整葺，营建堂宇，北负崇岳，南枕脩衢，回讬人表，鸡犬相绝，庭流松响，户接云根，指琼树而朝餐，就瑶台而一息，霓裳不反，凫舄忘归，朝九星，谒群帝，悠哉邈乎，与天地相毕矣,6
投我以木瓜，报之以琼琚。匪报也，永以为好也！,2
【脆桃红】　青梗,3
是谓弃之,5
称曰帝者何也,5
或同行前舟阻滞，恐我舟顺势急去有撞伤之祸，则急下梢锚提住，使不迅速流行,6
孔子过之,5
匡人其如予何,5
潘兰虽未能爱肥，须以茶清沃之，冀得其本地土之性,3
　　杂色红紫十样菊，黄白杂样，亦有微紫，花头小,3
子问之,5
何必改作,5
于从政乎何有,5
味甘，平，无毒。利五脏，主消渴。孟诜云∶肉性冷，不可多食，亦发痼疾。《日华子》云∶苍鹅性冷有毒，食之发疮。白鹅无毒，解五脏热，止渴。脂润皮肤，主治耳聋。鹅弹补五脏，益气。有痼疾者，不宜多食。,0
案《说文》云：椒豆也，象豆生之形也。荅，小椒也，藿椒之少也。《广雅》云：大豆，椒也，小豆，荅也，豆角谓之荚，其叶谓之藿。《尔雅》云，戎叔，谓之荏叔，孙炎云大豆也。,1
无以尚之,5
洋洋洒洒的花瓣，飘落在大理石地面的小路上,3
今人慕 食前方丈 之名，多盘叠碗，是以目食，非口食也,0
将肥鸭一只，洗净斩八块，加甜酒、秋油，淹满鸭面，放磁罐中封好，置干锅中蒸之；用文炭火，不用水，临上时，其精肉皆烂如泥,0
用洁净小鹅子石衬而熯之，随其自为凹凸，色半黄便起，松美异常,0
少時得果瓜，先解進高堂。,2
我朝行用钱高色者，唯北京宝源局黄钱与广东高州炉青钱，（高州钱行盛漳泉路,6
不可加鸡汤,0
野桑成身者，即可移栽,4
　　古无真书之称，后人谓之正书楷书者，盖即隶书也,6
　　草书 ,6
天边的朝霞是红色的，屋顶、树木都微微透出一点红晕,3
俗号 童子脚鱼 才嫩,0
玉兔天香，〈青红胎，其花粉色、银红二种,3
若此,5
《山海经》曰：盖山，兽多白狼,6
蒸小鸡用小嫩鸡雏，整放盘中，上加秋油、甜酒、香蕈、笋尖，饭锅上蒸之,0
小麦抽穗时，整个树开满了黄澄澄的柿子花,4
凡珠生止有此数，采取太频，则其生不继,6
 女为《周南》、《召南》矣乎,5
那么多的绿叶，一簇堆在另一簇上面，不留一点缝隙,4
《云林集》中，载食品甚多；只此一法，试之颇效，余俱附会,0
擢宠为南阳太守，谭颍川都尉，弘、躬皆光禄大夫、左曹、给事中,6
汤出重泉，夫何辠尤？,2
 是故自禁受不得,0
花朵是纷繁的,3
《汉书·名臣奏》曰：丞相薛宣对曰：茂陵寝上食日，玄鸟来集，吐所含大豆，紫黑色，翱翔殿上，此陛下永与天无极，天下幸甚,6
其笋晒干仍可作脯,0
《名医》曰：生太山，采无时。,1
吟裏落秋葉，望中生暮雲。,2
为人果烈而刚直,5
其几也,5
其争也君子,5
案《博物志》云：防葵与狼毒相似。,1
又曰：本始元年，凤皇集胶东，十四年，凤皇集北海，地节二年，凤集鲁，群鸟从之，诏曰：威凤为宝，神爵四年，凤皇十一集杜陵,6
绅带搢笏者,5
池中现起者才鲜，浮水面者才嫩,0
后有风调，放火烧之,4
主淤血，血瘕欲死，下血，止血，利小便。久服轻身耐老。一名麦句姜，一名虾蟆蓝，一名豕首。生川泽。,1
弗敢过也,5
孝武甚亲敬王国宝、王雅,6
王隐《晋书》曰：太康六年，荆州送两足虎，时尚书郎索靖，议称半虎，博令［汤球辑本作士,6
一层层的光游上他的高出，挂在晶亮般露珠的叶片上，被太阳涂上翡翠浓彩，黄铜般的花朵依次收起火焰的花环,3
案《说文》云：莶，白莶也，或作蔹。《毛诗》云：蔹蔓于野。陆玑疏云：蔹似栝楼，叶盛而细，其子正黑，如燕薁，不可食也，幽人谓之乌服，其茎叶鬻以哺牛，除热。《尔雅》云：萰，菟菄。郭璞云：未详。据玉篇云：菄，白蔹也。经云：一名菟核，核与荄声相近，即此矣。,1
仕鲁为大夫也,5
若干放离汤，则风燥而肉枯；用白水则又味淡,0
案《说文》云：鸡知时畜也。籀文作鸡，肪，肥也。肠，大小肠也。膍鸟胵，胵鸟胃也。工（上艹下囗内必），粪也。翮羽，茎也。羽，鸟长毛也，此作肶，省文，尿，即（上艹下囗内必）字，古文，从。亦（上艹下囗内必）假音字也。,1
次日，有裂缝处，以脚蹑合,4
七者不备不能成乐,6
（以上对子）,3
碎金红，〈千叶粉红花也，色类间金，每叶上有黄点数星如黍粟大，故谓之碎金红,3
乃芟蘙荟，除粪壤，疏其间，封其下，不终日而毕,4
或勉强而行之,5
兴平末，人多饥穷,4
有荷蒉而过孔氏之门者,5
浴兰汤兮沐芳，华采衣兮若英,2
我刚走过，又有一片叶子飘飘摇摇的落下来,4
春天到了，一阵春风吹过，柳树爆青了，长出了新的枝条，枝条柔软，而且很长很细，像一条条长长的鞭子上长出了嫩绿的叶子,4
时节虽同悲乐异。,2
蒹葭苍苍，白露为霜。所谓伊人，在水一方。溯洄从之，道阻且长。溯游从之，宛在水中央。,2
初开紫花，与他紫无异，久则花边皆有黄晕沿之,3
大率类左紫云，但叶杪色白不如左紫之唇白也，比之陈州紫、袁家紫皆大同而小异耳,3
或曰下杜程邈为衙吏，得罪始皇，幽系云阳十年，从狱中作大篆，少者增益，多者损减，方者使圆，圆者使方，奏之始皇，始皇善之，出为御史，定书曰邈，所定乃隶字也,6
 道之将行也与,5
葛巾紫，〈花圆正而富丽，如世人所戴葛巾状,3
《吴普》曰：黄芩，一名黄文，一名妒妇，一名虹胜，一名红芩，一名印头，一名内虚，神农桐君黄帝雷公扁鹊苦无毒。李氏小温，二月生赤黄叶，两两四四相值，茎空中，或方员，高三四尺，四月花紫红赤，五月实黑根黄，二月至九月采。（《御览》）,1
花红舞青猊，〈宜阴，老银红球子花，色亦似之，开时结绣，从花中抽五、六青叶，如翠羽双翘,3
《名医》曰：生琅邪。,1
主心腹寒热，邪结气聚，四肢酸疼，湿痹。久服安五藏，轻身延年。生川泽。,1
案《说文》云：（上艹下卉）草之相（上艹下丩）者，玉篇作（上艹下丩），居包切。云秦艽，药艽同。萧炳云：本经名秦瓜，然则今本经名，亦有《名医》改之者。,1
正因为如此，君子都喜欢种竹，把它作为庭院中存在价值的东西,4
 子闻之,5
含苞欲放时，像怕羞的小姑娘，花苞间好像小姑娘的嘴唇,3
时遇六月天气，炎暑正热,6
它伸出一枝长桠低垂在文殊洞口，恰似一位殷勤的主人伸出手臂在迎接远方来客,4
凡船性随水，若草从风，故制舵障水使不定向流，舵板一转，一泓从之,6
三揖，至于阶，三让,6
凤山香雪定应空。,2
以芋代山药亦妙,0
主目翳，鬼注，虫毒，腹痛，下血，五癃，利水道，烧用之良。生池泽。,1
风篷竟悬不用云,6
凡廉州池自乌泥、独揽沙至于青鸾，可百八十里,6
久则大瓣挑起一尖，如凤头，故名,3
以鱼之小大，酌情量秋油、酒之多寡,0
马乳性冷，味甘。止渴，治热。有三等，（一名升坚，一名晃禾儿，一名窗兀。）以升坚为上。,0
夏，六月，尊帝太太后为皇太太后,6
爆暖酿寒空杳杳。,2
美丽的柳树引来了许多鸟儿，有的在树梢上跳来跳去，有的像小孩儿在荡秋千，有的尽情欢唱，还有的在梳理羽毛,4
试借疑情看白皂。,2
樹將人共老，何暇更悲絲。,2
忽反顾以游目兮，将往观乎四荒。,2
一法整腌，以淡为佳；一法取心风干，斩碎，腌入瓶中，熟后杂鱼羹中，极鲜,0
收法须用小纸包，每包四两，放石灰坛中，过十日则换石灰，上用纸盖札住，否则气出而色味又变矣,0
木麻黄的针状叶一串串的，多指向天空，由于叶子比较稀疏，看起来不免有一点单薄之感,4
去下颏肉，令齿全，治小儿无睡，悬之头边，即令得睡。獾肉,0
此处得，则小过不足疵,6
《吴普》曰：菊华一名白华（初学记），一名女华，一名女茎。,1
《吴普》曰：知母，神农桐君无毒，补不足益气。（《御览》引云：一名提母）,1
两班森道傍，暮起凄黯色,4
心不同兮媒劳，恩不甚兮轻绝,2
母拜受，子拜送，母又拜,6
左花，〈千叶紫花，出民左氏家，叶密齐如截，亦谓之平头紫,3
而上世黄帝之问,5
龜背起紋輕炙處，雲頭翻液乍烹時。,2
盖陶冶草法，悉自小篆中来，索靖笔短意长，诚不可及，长沙古帖中有急就数十字，劣於此帖,6
则寡尤,5
陈周弘正和庾肩吾诗曰：石桥有旧路，灵室俨众仙，菊潭溜馀水，丹灶起残烟，桃花经作实，海水屡成田，逆愁归旧里，追问斧柯年,6
彼汾一方，言采其桑。彼其之子，美如英。美如英，殊异乎公行。,2
一出马氏者，虽深红起楼，远不及方,3
］子，其母曰扶始，升高丘，睹白虎，上有云感己，生皋陶，索扶始问之，如尧言，明於刑法，罪次终始，故立皋陶为大理,6
凡树中桅，合并数巨舟承载，其未长缆系表而起,6
大红绣球，〈花类王家红，叶微小,3
《名医》曰：一名虎蒲，生汝南，三月三日采，阴干。,1
小人难事而易说也,5
碎瓣无瑕玉，〈绿胎，枝上叶圆，宜阳，乃白花中之最上乘,3
同出洪炉烈火，大小殊形,6
以至牛馬羊，異母皆相乳。,2
蘑菇煨鸡鸡肉一斤，甜酒一斤，盐三钱，冰糖四钱，蘑菇用新鲜不霉者，文火煨两枝线香为度,0
羊脑不可多食。,0
胜叠罗，〈差大于叠罗,3
玉觞正风味好，对幽香、堕蕊且消忧。,2
  恶徼以为知者,5
当时谓繇善押书者，此也,6
顺水行舟，则挂篷之玄游走，或一抢向东，止寸平过，甚至却退数十丈,6
烧食可，煨食亦可,0
管仲之力也,5
虚空特地能言语。,2
花四出或重台，径二、三分，瓣小而圆，皮薄而不辣，不堪入药，花可入茶、酒，浸盐蜜，作香茶及面药泽发之类,3
不难其甜，而难其脆,0
失礼度者,5
在道路两旁种树可以有效的减少一些噪音，吸附一些噪音，汽笛声，修建声等,4
薄衾孤枕，梦回人静，彻晓潇潇雨。,2
而不知所谓,5
其事上也敬,5
太古冠布斋则缁之,5
主身热泄澼，女子乳难，癃闭。利小便，荡胃中积聚寒热，益精气。久服，轻身，耐饥，长年。生山谷。,1
不更其所,5
《十洲记》曰：聚窟洲，在西海中，洲上有大树，与枫木相似而材芳，华叶香闻数百里，名此为反魂，叩其树，树亦能自声，声如群牛吼，闻之者皆心震神骇，伐其根心，玉釜中煮取汁，更微火熟煎之，如饴，令可丸，名曰惊精香，或名之振灵丸，或名之为反生香,6
近日冰壺多晦昧，虎皮羊質也觀光。,2
楚、汉血争而后日辟,6
杈枒如鸾凤之巢，屈曲似龙蛇之势,6
亦不须髡,4
凡焊铁之法，西洋诸国别有奇药,6
《名医》曰：生高山。,1
案《说文》：荲草，枝枝相值，叶叶相当。《广雅》云：常蓼，马尾，商陆也。,1
凡大车脱时则诸物星散收藏,6
秀色无等伦,4
或曰：“池塘近山者少，近村市者多，不得已而思其次可乎？”无杂质而制如法者无不可,3
故其为明王者,5
阪有桑，隰有杨。既见君子，并坐鼓簧。今者不乐，逝者其亡。,2
色亦如翠莲,3
《吴普》曰：衣中白鱼，一名蟫（《御览》）。,1
冬之夜，夏之日。百岁之后，归于其室。,2
杨中丞豆腐用嫩豆腐煮去豆气，入鸡汤，同鳆鱼片滚数刻，加糟油、香蕈起锅,0
书之有行若是也,6
世溷浊而嫉贤兮，好蔽美而称恶。,2
来龙直木插下亦谓之玄武嘴长,6
一盘不过四两，火气才透,0
玉芙蓉，〈千叶楼子，成树宜阴,3
大司马冠号如故事,6
出不入兮往不反，平原忽兮路超远,2
其法扬州得半，常州、无锡亦得其半,0
但見白雲長掩映，不知浮世幾興衰。,2
会太祖西迎天子，所将千人皆无粮；沛谒见，乃进干椹，太祖甚善,4
大叶桃红，〈宜阴,3
天子冠者,5
味苦寒。,1
案《广雅》云：褱，续断也；《范子计然》云：续断，出三辅：桐君药录云：续断生蔓延，叶细，茎如荏大，根本黄白有汁，七月八月采根。,1
大令草法，殊近伯英淳古,6
丝头黄，〈千叶黄花也，色类丹州黄，外有大叶如盘，中有碎叶一簇，可百馀分，碎叶之心有黄丝数十茎耸起而特立，高出于花叶之上，故目之为丝头黄,3
主五藏邪气，心腹寒热，赢瘦如疟状，发作有时，诸关节风湿痹痛。生川谷。,1
伏匿穴处，爰何云？,2
其身谓之杆，其枝谓之茎，由茎缀花处谓之蒂,3
古往今来，曾被世人所赞许,3
【粉孩儿】　初开色微红，九瓣，久则转为千叶，而红晕亦无，竟与大白无异,3
 疑即此酒,0
太阳一线，满室皆光,3
不知其仁也,5
案《说文》云：琅玕似珠者，古文作。禹贡云：雍州贡璆琳琅玕.郑云：琅玕珠也。,1
中材苟容求全，下材怀危内顾，壹切营私者多,6
则哀可知矣,5
必有我师焉,5
其花有白者名银桂，黄者名金桂，红者名丹桂,3
用豆粉、麻油、秋油拌之，纤粉调之，鸡蛋清拌,0
又何足以言其变化哉,6
芙蓉豆腐用腐脑放井水泡三次，去豆气，入鸡汤中滚，起锅时加紫菜、虾肉,0
叶尾扭者，谓之扭剑,3
帝降夷羿，革孽夏民。,2
鸡丁取鸡脯子切骰子小块，入滚油炮炒之，用秋油、酒收起；加荸荠丁、笋丁、香蕈丁拌之，汤以黑色为佳,0
今作字大概笔多而意不足,6
两傍峻立者曰樯,6
割法须用小快刀片之，以肥瘦相参，横斜碎杂为佳，与圣人 割不正不食 一语截然相反,0
不几乎一言而丧邦乎,5
则其政息,5
所谓楷法者，今之正书也,6
潜溪绯，〈千叶绯花，出潜溪寺，本紫花，忽于丛中特出绯者一、二朵，明年移在他枝，洛阳谓之转枝花,3
案《说文》云：贝，海介虫也，居陆名飙。在水名，象形，《尔雅》云：贝小者。郭璞云：今细贝，亦有紫色，出日南，又，小而椭。郭璞云：即上小贝。,1
且云白蕊壳青含白，此则微黄，以此为别,3
仁之能也,5
陟彼岵兮，瞻望父兮。父曰：嗟！予子行役，夙夜无已。上慎旃哉，犹来！无止！,2
蒜味辛，温，有毒。主散痈肿，除风邪，杀毒瓦斯。独颗者佳。,0
　　原题词：枣木传刻肥失真，少陵野老眼如囝，缘何诋之蚩蚩者，不辨夏殷周与秦，篆隶原从一脉生，分真行草垂大名，世人解得其中诀，便到乌丝阑上行,6
 事亲之难也,5
凡假玉以充者，如锡之于银，昭然易辨,6
玉重楼，〈宜阴,3
三代以前，淮扬亦南国地，得珠稍近《禹贡》 淮夷珠 ，或后互市之便，非必责其土产也,6
溱与洧，方涣涣兮。士与女，方秉蕳兮。女曰观乎？士曰既且。且往观乎？,2
金银必积土其上，韫结乃成，而宝则不然，从井底直透上空，取日精月华之气而就，故生质有光明,6
雪白寒峰晚，鳥歌春谷晴。,2
取鲜笋加盐煮熟，上篮烘之,0
味苦寒。,1
《云林集》中，载食品甚多；只此一法，试之颇效，余俱附会,0
《荆州先贤传》曰：罗献以太始三年，进位冠军，假节，给大车，增鼓吹棨戟,6
盆无垫，则蝼蚁缘聚也,3
亦各有所宜也,0
穴情虽高，葬于前面，再立一虚埙，名吞下，须要有应托为吉,6
谓世间琢磨有软玉，则又非也,6
在绿叶的簇拥下显得美丽、淡雅,4
味苦寒。,1
轻友者，交时极易，看得易，以故转轻,6
纠纠葛屦，可以履霜？掺掺女手，可以缝裳？要之襋之，好人服之。,2
梅，先众木花，花似杏，甚香，杏远不及，老干如杏，嫩条绿色，叶似杏有长尖，树最耐久，性洁喜晒，浇以塘水则茂，忌肥水,3
而志不可夺也,5
晒干肉切薄片精肉，晒烈日中，以干为度,0
洁白，〈出朱氏，旧有紫玉者，花最大，白瓣中纷布红丝，盘错如绣,3
其服也乡,5
魂夢只能隨蛺蝶，烟波無計學鴛鴦。,2
市私恩，不如扶公议,6
于斯三者何先,5
其他葱、椒、姜、桂、糖、盐，虽用之不多，而俱宜选择上品,0
此杨中丞家法也,0
豈同齷齪祁員外，至死悲凉一婦人。,2
余在江中得网起活者，用酒蒸食，美不可言,0
］礼禁未然之前，谓难明之礼，古人不能行也，按如所云礼嫂叔不亲之属也，非太古之礼也，所云礼者，岂此也哉，古者民少而兽多，未有所争，民无患则无所思，故未有君焉，后民祸多，强暴弱，於是有贤人焉，平其多少，均其有无，推逸取劳，以身先之，民获其利，归而乐之，乐之得为君焉，夫刑之记君也，［句有讹文,6
　　蔡邕九势 ,6
自言人少到，猶喜我來尋。,2
《名医》曰：生永昌。,1
这一棵初生的树，刚抽出两片新芽，碧绿而芬芳，温暖而多血，镂饰着奇异的脉络和纹路，一叶在左，一叶在右,4
绿珠坠玉楼，〈长胎，花色皑然，叶半有绿点如珠，其色类佛头青而体异也,3
鸽子鸽子加好火腿同煨，甚佳,0
恭俭以避难者也,5
《名医》曰：一名蛇粟，一名虺床，一名思盐，一名绳毒，一名枣棘，一名墙蘼，生临淄，五月采实，阴干。,1
《名医》曰：一名土蜗，一名附蜗，生大山及阴地沙石垣下，八月取。,1
宰自右少退，赞命,6
其花大萼，千瓣疏透，红如鸡冠血，鲜明夺目,3
味苦平。,1
案《说文》云：桵，白桵，棫。《尔雅》云：棫，白桵.郭璞云：桵，小木。丛生有刺，实如耳珰，紫赤可啖。一切经音义云：本草作蕤，今桵核是也。,1
树林像一张网，从网眼里纷纷漏下的阳光像金色的细雨,4
沙吉木儿味甘，平，无毒。温中，益气，去心腹冷痛。（即蔓菁根。）,0
高大雄健的红松如擎天巨柱，傲立在万木丛中，如同林中最了不起的男子汉,4
蜀地海棠繁媚，有思加腻干丰条，苒弱可爱，北方所未见,3
（真者错现金色,6
——宣和书谱 ,6
心犹豫而狐疑兮，欲自适而不可。,2
承天之庆，受福无疆,6
献来红者，大，多叶浅红花,3
黄的花，绿的叶，在春的交响曲中曼舞缠绵,3
《孝经援神契》曰：德至鸟兽，则白鹿见,6
 学而时习之,5
八岁即学大字，以颜为法，十余岁乃习中楷，以欧为法，中楷既熟，然后敛为小楷，以锺王为法,6
【浅紫】　带红色,3
凡蚌孕珠，乃无质而生质,6
埋树枝土中，令生；二岁已上，可移种矣,4
爵位不宜太盛，太盛则危,6
群仆之伦也,5
主恶疮，蚀（《御览》作除阴蚀），五痔（《御览》下有大孔出血，《大观本》，作黑字）。,1
空心肉圆将肉捶碎郁过，用冻猪油一小团作馅子，放在团内蒸之，则油流去而团子空矣,0
最盛于月坡堤、张家园、棠棣坊、长寿寺东街与郭令宅，至花落乃罢,3
味辛寒。,1
凯风自南，吹彼棘薪。母氏圣善，我无令人。,2
两接锚身，其末皆带巨铁圈链套，提起捩转，咸力锤合,6
温暖的春风预示着新的开始，它吹红了花朵，吹绿了草坪，拂过我的脸颊，似乎还带着一丝花的幽香,3
始醮，如初,6
鲜蛏烹蛏法与蛼螯同,0
《吴普》曰：梅实（《大观本草》作核）。明目，益气，（《御览》）不饥（《大观本草》，引吴氏本草）。,1
老银红球，〈花本深红，亦有水红，时而边如施粉，中如布朱，其胎青红,3
墙内空地，计一万步，每一步一桑，计一万株；一家计分五千株,4
上声高呼猛力强,6
试法以砑木不热者为真,6
篆隶草分入神妙，后有作者其余支,6
有狐绥绥，在彼淇厉。心之忧矣，之子无带。,2
"暗夜将尽,每一棵树都踮起脚来遥望东方,企盼着晨曦.",4
共皇后曰帝太后，称中安宫,6
案《说文》云：枣，羊枣也。《尔雅》云：遵羊枣。郭璞云：实小而圆，紫黑色，今俗呼之为羊矢枣，又洗大枣。郭璞云：今河东猗氏县，出大枣子，如鸡卵。,1
后汉黄香九宫赋曰：伊黄灵之典度，存文昌之会宫，握璇玑而布政，总四七而持纲，和日月之光曜，均节度以运行，经阊阖而出玉房，谒五岳而朝六宗，蹠昆仑而跪碣石，蹈底柱而跨太行，肘熊耳而据桐柏，分嶓冢而持外方，使织女骖乘，王良为之御，三台执兵而奉张，轩辕乘駏驉而先驱，左青龙而右觜携，前七星而后腾蛇,6
中垒校尉刘向奏忠可假鬼神，罔上惑众,6
今日，太尉差两个承局来家呼唤林冲，叫将刀来府里比看,6
酒至数杯，只见张教头将出银两，赍发他两个防送公人已了,6
每一只用油四两,0
紫绣球，〈千叶紫花也，色深而莹泽，叶密而圆整，因得绣球之名，然难得见花,3
所以尊贤也,5
黄鲁桑不耐久,4
乃申尔服，礼仪有序,6
又曰：安期生，琅耶阜乡人，卖药海边，时人皆言千岁公，秦始皇请见，与语三日三夜，赐金璧数万，出於阜乡亭皆置去，留书，以赤玉菭一量为报，曰：复千岁，来求我於蓬莱山下，始皇遣使者数人入海，未至蓬莱山，辄风波而还，立祠阜乡亭，海边十处,6
、置身枫树林中，那数不尽的红叶就好似栖满枝头的红蝴蝶,4
瑞香紫，〈大瓣,3
县官重责，更赋租税，二亡也,6
则可谓端身矣,5
横石俯清波。,2
一伏再顿小金，有迎堂顾祖之意，为小剜正受,6
 未可也,5
案《说文》云：亭历也。《广雅》云：狗荠，大室，亭苈也。《尔雅》云：，亭历。郭璞云：实叶皆似芥。《淮南子》缪称训云：亭历愈张。西京杂记云：亭历死于盛夏。,1
则无累于身矣,5
《名医》曰：生汉中，即小豆花也，七月采，阴干。,1
而至者三,5
 口且不能言，岂有呼呶酗酒之人，能知味者乎？往往见拇战之徒，啖佳菜如啖木屑，心不存焉,0
大宋紫，〈千叶紫花也，本出于永宁县大宋川豪民李氏之圃，因谓大宋紫,3
不如是之甚也,5
【紫蟹壳】　萼下奓而浅短，中多黄白心,3
　　天下之第一大煞风景者，莫如翻倒兰棚,3
焦鸡肥母鸡洗净，整下锅煮,0
今当以晋人真书，谓之晋隶，则自然而晓矣,6
味苦温。,1
（《御览》作蓪草）,1
烹时用武火，用穿心罐，一滚便泡，滚久则水味变矣,0
我无法用文字准确形容那花瓣的色彩，说它粉红吧，又似乎有一种淡淡的白色镶在边缘,3
炒用素油,0
上亦不能亲至甘泉、河东，遣有司行事而礼祠焉,6
又花红宝楼台者，亦然,3
不能加也,5
其行己也恭,5
 君子也,5
斯不亦威而不猛乎,5
紫舞青猊，〈中出五青瓣,3
王隐《晋书》曰：荀勖与贾充，共定律令，班下施用，各加禄赐,6
佳景。,2
有司皆如宿服，立于西方，东面，北上，摈者请期，宰告曰： 质明行事,6
 太尉喝道： 胡说！我府中那有承局,6
作《水族无鳞单》,0
及其壮也,5
其何伤于日月乎,5
忽奔走以先后兮，及前王之踵武。,2
且予为此言，并非俗人惜福之谓，假使暴殄而有益于饮食，犹之可也；暴殄而反累于饮食，又何苦为之？至于烈炭以炙活鹅之掌，刺刀以取生鸡之肝，皆君子所不为也,0
且予与其死于臣之手也,5
其为仁之本与,5
穀旦于差，南方之原。不绩其麻，市也婆娑。,2
筵于户西，南面,6
使彼行人見，皆爲慈孝人。,2
荡荡乎,5
又喜椒觞到手，宝胜里、仍翦金花。,2
白雄鸡味酸，无毒。主下气，疗狂邪，补中，安五脏，治消渴。,0
你看到了吗，天已经很冷了，到处没有绿草,4
《周礼》云：蝈氏。郑司农云：蝈，读为蜮，蜮，虾蟆也，元谓蝈，今御所食蛙也。月今云：仲夏之月，反舌无声。蔡邕云：今谓之虾蟆。薛君韩诗注云：戚施蟾蜍。,1
其法切片油炮，加酒、秋油滚三十次，下寸再滚起锅，加作料，重用瓜、姜、葱花,0
后正会，值积雪始晴，听事前除雪后犹湿，于是悉用木屑覆之，都无所妨,6
抑之法：频摘头，比他本多一二次,3
左执爵，右祭脯醢，祭酒，兴,6
此杭菜也,0
《吴普》曰：白巩石，一名鼠乡，神农岐伯辛有毒，桐君有毒，黄帝甘有毒。,1
《名医》曰：一名石生，一名羊起石，云母根也，生齐山及琅邪，或云山阳起山，采无时。,1
【粉紫】　紫色,3
你也可以学习猴子的样子，爬上一棵大树，戴上眼罩从远处看它，甚至学习各种动物的声音，吼几下，发泄你压抑的怨恨,4
下水则首颈之际，横压一梁，巨橹两枝，两傍推轧而下,6
戒同锅熟同锅熟之弊，已载前 变换须知 一条中,0
《名医》曰：一名紫茜，一名青苑，生房陵及真定邯郸，二月三月，采根，阴干。,1
