train_content,label

撞轻撞重，则生气太泄，纵得来脉之真，失终正脉之吉,6

撞轻撞重，则生气太泄，纵得来脉之真，终b正脉之吉,6

非君子p之道者,5

非子君之道者,5

此p身已是再眠蚕。,2

此已是再眠蚕。,2

用火G腿者，汤宜少；用萝卜丝者，汤宜多,0

用火腿者，汤宜少；用卜丝者，汤宜多,0

君亦党乎,5

君子亦D乎,5

更无t柳絮因风起，惟有葵花向日倾、那一片片花瓣像是用水晶雕成的，连一条条花脉都看得清清楚楚,3

更无柳絮因风起，惟有葵花向日倾、那一片片花瓣像是用Y水晶雕成的，连一条条花脉都看得清清楚楚,3

又曰：白乌者，u宗庙肃敬则至,6

又曰：白乌者，宗肃敬则至,6

桑同果树，一移一旺，N根斫断，新根即生,4

桑同果树，一移一旺，旧d根斫断，新根即生,4

腰舵非与梢舵形同，乃阔板斫成A刀形插入水，亦不捩转，盖夹卫扶倾之义,6

腰舵非与梢舵形同，乃阔板斫成刀形插入水中，亦不捩转，盖夹卫扶倾R之义,6

丘中有麦，彼留子国。彼留子，将其来食。,2

丘中麦有，彼留子国。彼留子国，将其来食。,2

第二日天明来起，打火吃了饮食，投沧州路上来,6

第二日天明起来，打火吃了饮食，投沧州路v来,6

家致分司蒸鳗最佳,0

家致华N司蒸鳗最佳,0

为人下者K此也,5

为人者下以此也,5

归与,5

何乞彼Y臣，而吉妃是得？,2

何乞彼小臣，吉妃是得？,2

案《说文》云：楰，鼠梓木。《尔雅》云楰，鼠梓。F璞云：楸属也，今江东有虎o。《毛诗》云：北山有楰.《传》云楰，鼠梓，据《名医》名鼠梓，未知是此否。《本唐》注云：一名赵李，一名皂李，一名乌槎。,1

案《说文》云：楰，鼠梓木。《尔雅》云楰，鼠梓。郭L璞云：楸属也，今江东有虎梓。《毛诗》云：北山有楰.《传》云楰，鼠梓，据《名医》名鼠梓，未知是此否。《唐本》注云：一名赵李，一名皂李，一名乌槎。,1

吴兰、潘q，用赤沙泥,3

吴兰、潘兰，用赤V沙泥,3

许柳儿思妣者至佳，诸公全欲之,6

许柳儿思妣者至佳，诸公欲d之,6

上阿环金箓秘。,2

天阿环金箓秘。,2

云据有佳者，恰未曾饮过,0

据云w佳者，恰未曾饮过,0

后有者，俱非真君山物矣,0

后有送者，俱非真山君物矣,0

或预于畦南、畦西种檾，后藉檾阴映夏日,4

或预于畦南、畦西种檾，后藉檾阴遮映日夏,4

贫士之o交贵人也，傲骨当存,6

贫士之交贵L也，傲骨当存,6

《名医》曰：晋地。,1

《名医》曰：生地。,1

主安五脏，利心志，（艺文类聚作和心志，《御览》作和心气。）令r献乐无忧。久服轻身明目得所欲。生山谷。,1

主安五脏，利心志，（艺文类聚作和心志，《御览》作和心气。）令人献无忧。久服轻身明目得所欲。生山。,1

《吴普》曰：闾茹一名离楼，一名屈居，神农辛，岐伯酸咸有毒，李氏大寒，二月采，叶X员黄，高四五尺，叶四四相当，四月华黄，z月实黑，根黄有汁，亦同黄，三月五月采根，黑头者良（《御览》）。,1

《普吴》曰：闾茹一名离楼，一名屈居，神农辛，岐伯酸咸有毒，氏大寒，二月采，叶员黄，高四五尺，叶四四相当，四月华黄，五月实黑，根黄有汁，亦同黄，三月五m采根，黑头者良（《御览》）。,1

岂不罹凝寒，松有本性,4

岂不罹凝寒，松柏有本R,4

鲧何所z营？,2

鲧所营？,2

香干菜春E芥心风干，取梗淡腌，晒干，加酒、加糖、加秋油，拌后再加蒸之，风干入瓶,0

香干菜春芥心风干，取梗淡腌，干，加酒、加糖、加秋油，拌后再加蒸之，风干入瓶,0

其Z何也,5

其异l何也,5

亦有多叶者，盖势地有瘠，故有多叶之变耳，培壅得地力有簇五者，然开头愈多则花愈小矣,3

亦有多叶者，盖地势有肥，故有多叶之变耳，培壅得力地有簇五者，然开头愈多则花愈小矣,3

V易代奉之,5

易代V之,5

石首鱼味甘，无毒。开胃益气。干r味咸者，名为鲎。,0

石首鱼味甘，毒无。开胃益气。干而味咸者，名为鲎。,0

君人也,5

子人也,5

《名医》曰：生河东，q月采实，阴干，四十日成。,1

《名医》曰：生河东，八月D实，阴干，四十日成。,1

案《说文》云：樲，酸枣也；《尔雅》云：樲，枣酸；郭璞云：,1

案《说文》云：樲，酸枣也；《尔雅》云：樲，酸枣；郭璞：,1

绿者中国菜名玉,6

绿者国名菜玉,6

N可类推,0

余可类R,0

齐孔稚珪上L新定法律表曰：臣闻匠万物者，以绳墨为政，驭大国者，以法理为本，故定国释之，声著汉台，元常文慧，绩应魏阁，则皋陶之谟，指掌可致，杜郑业之，郁焉何远，然后奸人无所逃刑，恶吏无所穷其诈，如身手之相驱，弦括之相接矣,6

齐孔稚珪上新定法律表曰：臣闻匠万物者，以绳S墨为政，驭大国者，以法理为本，故定国释之，声著汉台，元常文慧，绩D应魏阁，则皋陶之谟，指掌可致，杜郑之业，郁焉何远，然后奸人无所逃其刑，恶吏无所穷其诈，如身手之相驱，弦括之相接矣,6

你瞧，花园里洁白似雪的梨花，粉红绚丽的桃g和吹着小喇叭的迎春花竞相开放，山坡上一簇簇五颜六色的小野花可爱极了,3

你瞧，花园里洁白似雪的梨花，粉红绚丽的桃花和吹着小喇叭的迎春花竞相开放，山坡上一簇簇五颜六色的小野e花可爱极了,3

用火腿汤、A鸡汤、笋汤[火畏]之，鲜妙绝伦,0

用火腿汤、鸡汤、笋汤[火畏]之，鲜妙绝c,0

亦b列品中所不可少,3

亦列品中所k可少,3

主绝伤补中，续筋骨填髓脑，安五藏，五缓六急，风寒湿痹，生漆去长虫。久服轻B耐老。生川谷。,1

主绝伤补中，续筋骨填髓脑，安藏，五缓六急，风寒湿痹，生漆去长虫。久服轻身耐老。生川谷。,1

］首迢递，律生甲Q子，气数杳冥，沈［姑苏志作况,6

］首迢递，律生甲，气数杳冥，沈［姑苏志作况,6

财之以所不足也,5

财之所以不也,5

卒洗，s酌,6

卒洗，升,6

隰p有苌楚，猗傩其枝，夭之沃沃，乐子之无知。,2

隰有苌楚，猗傩其枝，夭之沃沃，乐子之知无。,2

C苦平。,1

味H平。,1

之开也，既黄白浅深之不同，而花有落者，有不落者,3

菊之开也，既黄白浅深之不同，而花有落者，有不落N者,3

常州兰陵酒唐诗有 兰陵美酒郁金香，玉碗盛来M琥珀光 之句,0

常州兰陵酒唐诗有 兰陵美酒郁金香，碗玉盛来琥珀光 之句,0

］五，手把N十文，以周武王时为柱史下，时俗见其久寿，故号之老子，所出度世之法，九丹八石，玉醴金液，治鬼养性，绝穀变化，役使鬼之法,6

］五，手把十文，以周N武王时为柱下史，时俗见其久寿，故号之老子，所出度世之法，九丹八石，玉醴金液，治鬼养性，绝穀变化，役使鬼之法,6

而春秋时郜大鼎、莒二Q方鼎，皆其列国自造，即有刻画必失禹贡初旨,6

而春秋时郜大鼎、莒二方鼎，皆其列E国自造，即有刻画必失禹贡初旨,6

今人不知，D乃巧画形状，失本意矣,6

今人不知，巧乃画形状，失本意矣,6

一罐约载铜、铅十斤，铜先入化，然后投铅，洪沪扇合，倾入模N,6

一罐约载铜、铅斤十，铜先入化，然后投铅，洪沪扇合，倾入模内,6

许B杂树叶子变成金黄了，枫树的叶子却是一片火红，它们同翠绿的青松错落在一起，真是一匹人间少有的锦缎,4

许多杂X叶子变成金黄了，枫树的叶子却是一片火红，它们同翠绿的青松错落在一起，真是一匹人间少有的锦缎,4

出j自洋种，故名,3

自出洋种，故名,3

j直垂用截，接尽生意,6

直垂用截，接W尽生意,6

有君子道之四焉,5

有君子道四焉,5

z干,0

沥s干,0

花骨朵也探出头来，风告诉它春天到了,3

花骨朵也探出来，春风告诉它春天到了,3

合浦、于阗行程相去二万里，珠雄于此，M玉峙于彼，无胫而来，以宠爱人寰中之，而辉煌廊庙之上，使中华无端宝藏折节而推上坐焉,6

合浦、于阗行程相去二里万，珠雄于此，玉峙于彼，无胫而来，以宠爱人寰之中，而辉煌廊庙之上，使中华无端藏宝折节而推上坐焉,6

s味甘温。,1

味O甘温。,1

《名医》曰：一名蟾蜍，一名，一名去甫，一名苦，生江湖，五月五日，取，阴干，东者良。,1

《名医》曰：一名蟾蜍，一名，一名去甫，一名苦，生江湖，五月日五，取，阴干，东行者良。,1

龙S云不然,0

龙云不n,0

赤炖肉鸡赤炖肉X鸡，洗切净，每一斤用好酒十二两、盐二钱五分、冰糖四钱，研酌加桂皮，同入砂锅中，文炭火煨之,0

赤炖肉鸡赤炖肉鸡，洗切净，每一斤用好酒十两二、盐二钱五分、冰糖四钱，研酌加桂皮，同入砂锅中，文炭火煨之,0

大司Y寇听之,5

大司听之,5

案《说文》云：蛭，虮也，蝚，蛭蝚，至掌也。《尔雅》云：蛭虮。璞云：今江东呼水中蛭入人肉者为虮，又蛭蝚至掌。郭璞云未详，据《名医》，即蛭也。,1

案《说文》云：蛭，虮也，蝚，蛭蝚，至掌也。《尔雅》云：蛭虮。郭璞云：今江W呼水中蛭虫入人者为虮，又蛭蝚至掌。郭璞云未详，据《名医》，即蛭也。,1

蒲黄味甘，平，无毒。治心寒热，利小便，止血疾。,0

蒲黄味甘，平，无毒。治腹心寒热，利小便，止血疾。,0

望杳杳飞旌，翩戍骑，初过边头。,2

望杳杳飞旌，翩翩戍骑，初t过边头。,2

腐豆皮将腐皮泡软，加秋油中、醋、虾米拌之，宜于夏日,0

豆腐皮将腐皮泡软，加油中、醋、虾米拌之，宜于夏日,0

冬N食牛羊，移之于夏，非其时也,0

冬宜食牛羊，移之于夏，非时也,0

《文》曰：科，程也，程，品也，十发为程，十程为寸,6

《说文》曰：科，程也，程，品也，十发为U程，十程为寸,6

成D之世是也,5

成康I世是也,5

羔裘如濡，洵直且侯。彼Y之子，舍命不渝。,2

羔裘如濡，洵直且侯。彼o之子，舍命不渝。,2

老Q则黄线幻出金色,3

老则黄线幻出色金,3

不丘之好学也,5

如不丘之好学也,5

e上草中品四十九种，旧四十六种，考菜部假苏，及《唐本》退中，翘根，宜入此。,1

上g中品四十九种，旧四十六种，考菜部假苏，及《唐本》退中，翘根，宜入此。,1

吹楊柳絲千縷，月照梨花雪萬團。,2

風吹楊柳絲千縷，月X照梨花雪萬團。,2

又曰：嗽朝云英玉蕊，夕挹玉膏石髓，瑶台藻构霞绮，鳞裳羽盖级纚,6

又曰：朝嗽云英玉蕊，夕挹玉膏石髓，瑶台藻构霞绮，鳞裳羽级纚,6

秩斯干，幽幽南山,4

秩斯秩干，幽幽南山,4

必K焉,5

必u焉,5

至十二月中，天气晴和，更宜以浓粪i意浇之，则不但足以御寒，亦不致落叶，来春必早旺,3

至十二月中，天气晴和，更宜以浓粪任意浇之，则不但足以o御寒，亦不致落叶，来春必早旺,3

凝望清的无暇，碧得纯洁的丹,3

凝望清的暇无，碧得纯洁的牡丹,3

用不用箸,0

用瓢y用箸,0

桑皮抄纸：春初刳斫繁枝，剥芽Q为上；余月次之,4

桑皮抄纸：春初刳斫繁枝，剥芽皮为上；余月之次,4

d山，有十五萼，色碧玉,3

灶山，有五十萼，色碧玉,3

壺懸仙島吞舟罷，椀L星宮沈水閑。,2

壺懸仙島舟罷，椀浸星宮沈水閑。,2

十指香檀，a破交禽睡。,2

十指香檀，惊破禽睡。,2

理k少差，天渊悬隔,6

理法p差，天渊悬隔,6

王、刘与林公共看何骑，骠骑看文书不顾之,6

王、刘与林公共看何骠骑，骠骑看文书q顾之,6

突象两彰，阴脉重现，如浮鸥傍母之i形，若嘉粟吐华之势,6

突象两彰，阴脉重现，如浮鸥傍母之形，嘉粟吐华之势,6

然斯道高古，非世俗通行之书，以故然阙不讲久矣,6

然斯道高古，非俗世通行之书，以故阙然不讲久矣,6

玉楼红，〈多叶花也，N色类彤云红，每叶上有白缕数道若雕镂者然，故以玉楼红目之,3

玉楼红，〈多叶花也，色类彤云红，每叶上有白缕数道若雕镂者然，故以u玉楼红目之,3

有长剑，有短剑，有z剑，有直剑，有硬剑，有软剑,3

有长剑，有短剑，有企剑，有f剑，有硬剑，有软剑,3

《抱朴子》曰：昆仑图曰：鸾鸟似凤而白缨，闻乐则蹈节而舞，至则国安,6

《抱朴子》曰：昆仑图曰：鸾鸟凤似而白缨，闻乐则蹈节而舞，至则国安宁,6

《吴普》曰：芎穷（《御览》引云一名香果），神农黄帝岐伯雷公辛无毒，扁鹊酸无毒，李氏生温熟寒，或生胡无桃山阴，或太山（《御览》作或K斜谷西岭，或太X山），叶香细青黑，文赤如藁本，冬夏丛生，五月华赤，七月实黑，茎端两叶，三月采，D根有节，似马衔状。,1

《普》曰：芎穷（《御览》引云一名香果），神农黄帝岐伯雷公辛无毒，扁酸无毒，李氏生温熟寒，或生胡无桃山阴，或太山（《御览》作或斜谷y岭，或太山），叶香细青黑，文赤如藁本，冬夏丛生，五月华，七月实黑，茎端两叶，三月采，根有节，似马衔状。,1

南有樛木，葛藟累之。乐只君子，福绥履之。,2

南有樛木，葛藟累之。乐只子君，福履绥之。,2

又数十年来，学士大夫全不究心，将f来不知何所底止，嗟夫！乐之道久已丧失，犹存一线于唱曲当中，而又日即消亡，余用悯焉，爰作传声法若干篇，借北曲以立论，从其近也,6

又数十年来，学士大夫全不究心，将来不知何所底止，嗟夫！乐之道久已丧，犹存一线于唱曲当中，而又日即s亡，余用悯焉，爰作传声法若干篇，借北曲以立论，从其近也,6

君V易事而难说也,5

君子事易而难说也,5

大帝J其名，衡茅降至尊。,2

大帝聞其名，衡茅降至。,2

喜欢牡丹花，不仅因为她高贵丽，还因为牡丹花是幸福美好的化身、繁荣昌盛的象征，给我带L很多的快乐,3

喜欢牡丹花，不仅因为她高贵艳丽，还因为牡丹a花是幸福美好的化身、繁荣昌盛的象征，给我带来很多的快乐,3

将鸡斩块放锅内，滚去沫，下甜酒、清酱，煨八分功d，下蘑菇，再煨二分功程，加笋、葱、椒起锅，不用水，加冰糖三钱,0

将鸡斩块放锅内，滚去沫，下甜酒、清酱，煨八分功程，下蘑菇，再煨二t分功程，加笋、葱、椒起锅，不用水，加冰糖三钱,0

檀质太久劳则发烧，有慎用者b合抱枣、槐，其至美也,6

檀质太久劳则发烧，有用者合抱枣、槐，其至美也,6

柳岸正K绵。,2

柳岸正飞P绵。,2

味咸。,1

玉楼o春，〈多雨盛开，类玉蒸饼而高，有楼子之状,3

玉楼春，〈多雨盛开，类玉蒸E饼而高，有楼子之状,3

o哀公惧焉,5

公哀惧焉,5

那绿油油、R生生、鲜嫩嫩的叶片，在阳光下泛着金光,4

那绿油油、水生生、鲜嫩嫩的叶片，在阳光下泛着金l,4

他其虽有载志，闻见则未经也,6

其他虽有志载，闻见则未经也,6

案蜀都赋，有黄环，刘逵云：黄环出蜀郡。沈括补笔谈云：黄环即今朱V也，天下皆有，叶如槐，其花穗悬紫色如葛，花，可作f食，火不熟，亦有毒小，京师人家园圃中，作大架种之，谓之紫藤花者，是也。,1

案蜀都赋，有黄环，刘逵云：黄环出蜀郡。沈括补笔谈云：黄环即今朱藤也，天下皆有，如槐，其花穗悬紫色如，花，可作菜，火不熟，亦有小毒，师京人家园圃中，作大架种之，谓之紫藤花者，是也。,1

广志以为江豚，本草衍义以为黑鲤鱼，若作鲤字，《说文》以为鲡。《广雅》以为鳗鲡。陆玑以为鱼鲍，说各不同，难以详究。,1

广志以为江豚，本草衍义以为黑鲤鱼，若作鲤字，《说文》以为鲡。《广雅》以为鳗鲡。陆玑以为鲍鱼，说各不同，w难以详究。,1

知之u者不如好之者,5

知之者如不好之者,5

回也视予s父也,5

回也视予t父也,5

有过时v而不可吃者，萝卜过时则心空，山笋过时则味苦，刀鲚过时则骨硬,0

有过时而不可吃者，萝卜O时则心空，山笋过时则味苦，刀鲚过时则骨硬,0

启《九辩》与《九歌》兮，夏康娱以u纵。,2

启《九辩》与《九歌》兮，夏康娱以自。,2

当s霭退尽，东方随即被缕缕霞光取代，金灿灿，红通通，将整个植物园罩上了一层金光,3

当雾霭H尽，东方随即被缕缕霞光取代，金灿灿，红通通，将整个植物园罩上了一层金光,3

云谚： 栽竹无时，雨下便移,4

谚云： 栽竹无时，雨m便移,4

V蔽也荡,5

i其蔽也荡,5

长而Q者，谓之蒜子头,3

长而扁O，谓之蒜子头,3

A新银红球，〈方家银红二种，色态颇类，苐树头绿叶稍别，其色光彩动摇,3

银新红球，〈方家银红二种，色态颇类，苐树头绿叶稍别，其色光彩动摇,3

今单于上书求朝，国n家不许而辞之，臣愚以为汉与匈奴从此隙矣,6

今单于上书求朝，国家不许而之，臣愚以为汉与匈奴从此隙矣,6

　　按：章草者，汉c门令史游所作也,6

　　按：章草者，汉黄门令史所作也,6

余以兰为可恃兮，羌无实而j容长。,2

余兰为可恃兮，羌无实而容长。,2

故一树新旧交纷，亦绿白间,3

故一树新旧交纷，亦绿白间相,3

临l不哀,5

临丧不A,5

《毛诗》曰：吁嗟乎驺虞，［义兽也，C虎黑文，不食生物，有至信之德，则应之而来,6

《毛诗》曰：吁嗟乎驺虞，［义兽也，白虎黑文，不食生b物，有至信之德，则应之而来,6

胡终弊c有扈，牧夫牛羊？,2

胡终弊于有，牧夫牛羊？,2

F其余禁者十有四焉,5

e其余禁者十有四焉,5

案玉篇云：蒚，谓今蒲头，有台，台上有重台，中出黄，即蒲黄；陶宏景云：此即蒲厘花上黄X粉也，仙经亦用此，考《尔雅》苻离，其上蒚，苻离与蒲厘声相近，疑即此。,1

案玉篇云：蒚，谓今蒲头，有台，台上有重台，中出黄，即蒲黄；陶宏景云：此即蒲厘花上黄粉也，仙经亦用此，考《雅》苻离，其D蒚，苻离与蒲厘声近，疑即此。,1

过T两个时辰，则肉干而味失,0

过两个时辰，则R肉干而味失,0

《江表传》曰：周秦［吴志十周传泰注作泰，下同,6

《表江传》曰：周秦［吴志十周泰传注作泰，下同,6

仙都花，产仙G都峯下，古干屈曲，枝尽处始布叶，叶长二寸许，花出上，一苞七、八朶，花七出而瓣不分，色淡紫，心抽绿丝数茎，花谢即复孕，三年一开，开则叶下垂如相让然,3

仙都花，产仙都峯下，古干屈曲，枝尽处始布叶，叶长二寸许，花出叶上，一苞七、八朶，花七出而瓣不分，色紫，心抽绿丝数茎，花谢即复孕，三年一开，开则叶下垂如相g让然,3

千G叶，花小，瓣不齐匀，乏雅趣,3

千叶，花小，瓣不齐匀，乏雅Q,3

最先知道秋天来临的是花坛里的E草,4

最先知道秋天来临的是花坛里的y花草,4

u味苦平。,1

味I平。,1

冬冬芥名雪里红,0

冬芥冬芥名雪E红,0

野鸡味甘酸，微寒，有小毒。主补中益气，止泄痢。久食令人瘦。九月至十一月食之，稍有益，他月即发五痔及诸疮，亦不可与胡桃及子菌、木耳同K。,0

鸡野味甘酸，微寒，有小毒。主补中益气，止泄痢。久食P人瘦。九月至十一月食之，稍有益，他月即发五痔及诸疮，亦不可与胡桃及菌子、木耳同食。,0

主人再，宾答拜,6

人主再拜，宾答拜,6

它们在天地间虽算不上高个儿，但谁也不弯下挺笔的腰,4

它们在天地间虽算不上高个儿，但谁也不弯笔挺的腰,4

籊籊竹竿，以于淇。岂不尔思？远莫致之。,2

籊籊竹竿，以钓于淇。岂尔思？远莫致之。,2

根h盘地角，弯环有似蟒盘旋,6

根盘角地，弯环有似蟒盘旋,6

横土E斩，截尽生意,6

横土用斩，尽截生意,6

各地不少古J松与中国悠久的历史文化有密切联系,4

各地不少古松与中国悠久的历史文M有密切联系,4

豆腐煨久则松，面起蜂Q窝，如冻腐矣,0

豆腐煨久则松，面起蜂窝，如腐冻矣,0

其难而易退也,5

其难进易退也,5

有全朵绿萼，渐由绿转为桃红，层层相z间如锦，极为雅观,3

有全朵绿萼，渐由绿转为桃红，层层相间O锦，极为雅观,3

子路终w身诵之,5

子路身终诵之,5

君之义如之何其废之,5

君臣之义如之何b其废之,5

登白薠兮骋望，与k期兮夕张,2

登白薠兮骋望，与佳兮夕张,2

中Z央共牧，后何怒？,2

中央牧共，后何怒？,2

献来红，添色红，九真珠，鹿花，倒晕檀心，莲花萼，一百五，叶底紫，皆志其异者,3

献来红，添色红，九蕊真珠，鹿胎花，倒晕檀心，莲花萼，一百五，叶底紫，皆志其者异,3

三个人又吃了一会酒，陆虞候算p酒钱,6

三个人又吃了一会酒，陆虞候算y了酒钱,6

协干时舞，何以怀之？,2

干协O时舞，何以怀之？,2

F朵朵小花鼓散发着一阵阵幽香，沁人心脾,4

一朵朵小花鼓散发着一阵阵幽香，沁人脾心,4

为z由己,5

为由己,5

凡没人以锡造弯环空管，其本缺处对掩没人口鼻，令舒透呼f于中，别以熟皮包络耳项之际,6

凡没人以锡造环弯空管，其本缺处对掩没人口鼻，令舒透呼吸于中，别以y皮包络耳项之际,6

春秋合诚图曰：黄R帝游玄扈雒水上，与大司马容光等临观，凤皇衔图置帝前，帝再拜受图，［玄扈，石室,6

春秋合诚图曰：黄帝游玄扈雒水上，与大司马容光等临观，凤皇衔图置帝前，帝再拜图受，［玄扈，P室,6

若由也,5

三伏食之绝妙,0

三伏食日之绝妙,0

又曰：z舟踊海底，高浪驾蓬莱,6

又曰：吞舟踊海底，高浪驾蓬,6

万D溪连罨画。,2

顷溪连罨画。,2

焉X以息哉,5

焉可S息哉,5

主蛊毒，十二水肿，满，急痛，积聚，W风，皮肤疼痛，吐逆。一名印巨（案此无生川泽三字者，古或与泽漆为一条）。,1

主蛊毒，十二水肿，满，痛，聚积，中风，皮肤疼痛，吐逆。一名印巨（案此无生川泽三字者，古或与泽漆为一条）。,1

梢后隆起处，亦名曰G楼,6

梢后隆起处，亦名曰舵y楼,6

那金碧色的柞树叶子红得像团火球，大得像个蒲，被风吹得沙沙作响，衬着蓝蓝的天空，越发显得严庄,4

那金碧色的柞树子红得像团火球，大像个蒲扇，被风吹得沙沙作响，衬着蓝蓝的天空，越发显得庄严,4

宣城笋脯宣城G尖，色黑而肥，与天目笋大同小异，极佳,0

宣城笋脯宣城笋尖，色黑而肥，与天目笋大同小异，佳极,0

w齐如也,5

齐必如也,5

底盆宜如仰盅，不宜凸脐，盆底之孔，宜大不宜小,3

盆底如仰盅，不宜凸脐，盆底之孔，宜大不宜小,3

欢也,5

荔枝味D，平，无毒。止渴生津，益人颜色。,0

荔枝味甘，平，无毒。止渴津生，益人颜色。,0

t秋亦华,3

入a秋亦华,3

尚书考灵耀曰：通天文者明，审地理者昌，明b天之时也，昌者地之财也，明王之治，凤下皇之，春秋感精符曰：王者上感皇天，则鸾凤至,6

尚书考灵耀曰：通天文者明，审地理者昌，明者天之时也，昌者地之财也，明王之治，凤皇下之，春秋感精符曰：王者上感皇天，则鸾O凤至,6

是以君M子必慎其所与处者焉,5

是以君子必慎其所与者处焉,5

以f故极早亦须十五六年,0

以故极早亦o须十五六年,0

鸭糊涂用肥鸭白煮八分熟，冷定去骨，拆成天然不方不o圆之块，下原汤内煨，加盐三钱、酒半斤、捶碎山药同下锅作纤，临煨烂时，再加姜末、香蕈、葱花,0

鸭糊涂用肥鸭白煮八分熟，冷定去骨，拆成天然不方不圆之块，下原汤内煨，加盐三钱、酒半斤、捶碎山药同下锅纤，临煨烂时，再加末姜、香蕈、葱花,0

如柔荑，肤如凝脂，领如蝤蛴，齿如瓠犀，螓首蛾眉，巧笑倩兮，美目盼兮。,2

手如柔荑，肤如凝F脂，领如蝤蛴，齿如瓠犀，螓首蛾眉，巧笑倩兮，美目盼兮。,2

O永乐间因之,6

w乐间因之,6

鲫m鲫鱼先要善买,0

鲫鲫鱼先要善买,0

崔湜爲侍郎，天子賜香瓜。,2

崔湜爲侍郎，子天賜瓜香。,2

前罢刺史，更置州牧，真秩二千石，位次九卿,6

前罢刺史，更置州牧，秩真二千石，次九卿,6

茭茭Q白炒肉、炒鸡俱可,0

茭茭白炒E肉、炒鸡俱可,0

味y甘平。,1

味平甘。,1

可E虚度二年春。,2

可怜虚v二年春。,2

冬风像一个斗士，用它的戟A刺穿树木花草的外衣,4

冬风像一斗士，用它的戟刺穿树木花草的外衣,4

小者钱如，瓣细而厚圆，叠如贴钿，形匾可观,3

小者钱，瓣细而厚圆，叠如贴钿，形匾可观,3

r微露云衣霓袖。,2

微露云S衣霓袖。,2

　　【大红袍】长于点y苍北麓,3

　　【大红袍】长于点苍北K,3

f黄，〈绿胎，最宜向阴养之，愈久愈妙,3

黄大，〈绿胎，最宜向阴养之，愈久愈妙,3

y味甘，无毒。主消渴。勿与盐煮食之。出在回回地面，苗似豆，今田野中处处有之。,0

味甘，无毒。主消渴。勿与盐煮食之。出在回回地面，苗似豆，今田野中b处有之。,0

市人伎俩，大概如是，不i怪也,3

市人伎俩，概大如是，不足怪也,3

問君何所似，A重杜秋詩。,2

問君何所似，珍重杜秋。,2

主邪气腹痛，除血痹，破坚积寒热，疝瘕，止痛，T利小便，益气（艺文类聚引云：一名白术，《大观本》，作黑字）。生川谷及丘陵。,1

主邪气腹痛，除血痹，破坚积寒热，疝瘕，止痛，利小便，益气（艺文类聚引云：一名白术，《大观本》，作黑r字）。生川谷及丘陵。,1

枝條雖已G故，情分不曾移。,2

枝條雖已故，情分曾不移。,2

盖牡丹根甜，多引虫食，o敛能杀虫,3

盖牡丹根甜，多引虫食，白敛能虫杀,3

）至玫瑰一种如黄豆、M豆大者，则红、碧、青、黄数色皆具,6

）至玫瑰一种如黄豆、绿豆大u，则红、碧、青、黄数色皆具,6

凡水出深山穴内瀑流石罅之中，其水经晶Z流出，昼夜不断，流出洞门半里许，其面尚如油珠滚沸,6

凡水晶出深山M内瀑流石罅之中，其水经晶流出，昼夜不断，流出洞门半里许，其面尚如油珠滚沸,6

黍米D甘，平，无毒。主益气补中，多热，令人烦。,0

黍米味甘，平，无毒。主气补中，多热，令人烦。,0

传所称仲奚之流，倘所谓神人者非耶！,6

传所称奚仲之流，倘所谓T人者非耶！,6

颜色也不Y一样，白的像雪那样晶莹闪亮，黄的像金子那样耀眼，还有藕荷色的，更显得娇嫩可爱,3

颜色也不一样，白的像雪那样晶莹闪亮，黄的像金子那样f眼，还有藕荷色的，更显得娇嫩可爱,3

为其兼行道恶也,5

为其行兼恶道也,5

为无骄也,5

公谢无不碍沦洲。,2

谢公无不碍沦。,2

地椹花，青紫色，X花瓣如葵，一花八九瓣，径二寸许，瓣落尽则花心结子成堆，取之可以为浆,3

地椹花，青紫色，b瓣葵如，一花八九瓣，径二寸许，瓣落尽则花心结子成堆，取之可以为浆,3

七瓣白、九瓣白，较单花多一二片,3

有七瓣白、九瓣白，较单花多一二,3

而无k刑之民,5

而无陷刑民之,5

长者M之茨菇头,3

长者谓之茨M菇头,3

又云：尝发所在竹篙，有一官长连根取之，仍Y足，乃超两阶用之,6

又云：尝发所在竹篙，有一官长连根取之，仍足当，乃超两阶用之,6

树的灵魂因受到大地生灵的鼓舞V激励而更加眷恋这片土地，它吸取着月天地间的粗气，用不屈不挠的能量和毅力力图恢复新的生机，再掀起十里喧腾的色绿波澜,4

树的灵魂因受到大地生灵的鼓舞激励而加眷恋这片土地，它吸取着日月天地间的粗气，用Z屈不挠的能量和毅力力图恢复新的生机，再掀起十里腾喧的绿色波澜,4

